,nickname,score,review,stay_date
10,Coastal30278742628,50,프론트 예약문의전화부터 친절했는데 오고나서도 굉장히 배려받았습니다 욕조방 선호하는데 배로해주셨고 남는 방이 있어 룸 업그레이드도 받았어요 많은분들이 에어컨 말씀하셨는데 충분히 시원합니다 프론트 직원분은 모르시지만 사실 공황으로 얼리체크인할 예정이었는데 알아보신진 모르겠지만 얼리체크인 배려해주셨던것도 감사했습니다 전반적으로 다 마음에 드네요 재방문 의사있습니다,2021-06-01
11,eunseo,50,2박 하면서 불편한 점 없이 너무 잘 쉬다 갑니다 직원분들도 너무 친절하셨고 룸 상태도 너무 만족스러웠어요 지하철역과 가까워서 위치도 너무 좋았어요 다음에도 이용하려고요,2021-06-01
12,쩨리,50,가족하고 서울 결혼식때문에 투숙했는데 너무 잘 있다가 갑니다 조식은 안하고 객실만 예약했는데 가성비 너무 좋아요 위치도 좋아서 손님이 많은거 같아요,2021-05-01
13,Danny.J,50,비가 갑자기 많이 와서 난감했는데 우산 빌려주시더라구요 감사해요  친절한 서비스 덕에 편히 쉬다 갑니다 ,2021-05-01
14,나뭇잎,50,오랜만에 방문했는데 여전히 모두 친절하시고 덕분에 친구들과 즐겁게 놀다 갑니다  지하철 역과도 가깝고 바로 옆에 편의점 있어서 좋았어요,2021-05-01
15,yeonjoo kim,50,지난번에 한번 출장왔다가 머물고 만족스러워서 이번에도 고민없이 구로 신라스테이 예약했습니다 제가 체크인 시간을 미처 생각못하고 일찍왔는데 직원분이 친절하게 배려해 주셨습니다 2박 머물렀는데 청소상태도 너무 좋았고 침대도 편안해서 꿀잠잤어요 다음에도 거리상 무리만 아니면 이 곳에서 또 머무를게요,2021-04-01
16,Korean,50,우정여행으로 최적화 된 호텔이예요 먹을 간식 거리랑 소품을 이용해서 이벤트 하기 딱 좋은 곳입니다 뷰도 좋아요 추천합니다,2021-04-01
17,김민주,50,제일 높은층 이용했어요 뷰가 너무너무 좋고 보니까 63빌딩도 보이더라구요 직원분도 친절하시고 룸 업그레드도 감사합니다 ,2021-04-01
18,avillde,50,혼자서 호캉스 하러 방문했는데 엄청 잘 쉬고 돌아갑니다 혼자서 시간 보내기 넘 좋아요  창밖에 공사 중이라 뷰가 좀 아쉽지만 그래도 야경보면서 맥주한캔 하기에는 부족함이 없었습니다  다음에는 조식도 이용해 보고싶어요 바로 앞에 편의점도 있고 배달음식도 주문 가능합니다  시간만 된다면 재방문 의사 있습니다,2021-04-01
19,류창민,50,지인 추천으로 처음 와본 뒤로 직원분들의 친절한 서비스와 청결한 객실 상태 그리고 편안함 덕분에 여러번 재차 방문하게 되었습니다,2021-04-01
20,Myeongdu Kim,50,직원 분들도 너무 친절하시고 시설도 너무 좋아요 여러번 방문 했지만 오늘도 여전히 행복하게 즐기고 갑니다 너무 너무 추천해요,2021-04-01
21,Chenninguu,50,출장차 방문하게 되었습니다 너무깔끔하게 잘되어있고 조용해 업무에도 잘 집중할수있었습니다 다시또 방문할것같네요 추천합니다,2021-04-01
22,구름구름,50,지하철역에서 가까워서 오기 편리했어요 무엇보다 직원분들이 친절하시고 요청사항이 많았음에도 잘 들어주셔서 감사했어요 객실도 청결하고 쾌적해서 잘 쉬다 갑니다 친구랑 호캉스하러 왔는데 다음번에는 가족과도 방문할 예정입니다,2021-04-01
23,김재민,50,애용하는 곳입니다 좋아여 쾌적하고 위치도 역이랑 가까워서 이동하기도 편합니다 편의점이 바로 옆에 있어요 먹자골목도 역 바로 앞에 위치해있습니다,2021-02-01
24,쿄쿄쿄우,50,오랜만에 호캉스 왔습니다 요즘 호텔들이 저렴하여 부담없이 즐기기 좋잖아요 신라스테이 구로 위치도 좋구 가격 부담없이 즐기기 좋은것 같습니다 근처 먹을거리도 많고 맛있는 음식 잔뜩 사다가 객실에서 방콕하며 잘 지내다 왔어요 편하게 지내기 좋은 호텔입니다 체크인아웃 기간도 융통성 있게 잘도와주셨어요 최고입니다 다음에 또 방문할 의사 있습니다,2021-02-01
25,sieun,50,고급진 시설과 서비스를 저렴하게 이용할 수 있다는게 큰 장점인거 같아요 내부가 엄청 깨끗하고 2층 까페에서 먹는 조식은 다양한 메뉴가 깔끔하게 준비되어있어요 편안하게 쉬다갑니다,2021-02-01
26,울랄라,50,서울에 있는 여러 지역의 신라스테이를 매달 오는데 특히 구로 신라스테이는 구로역과 근접해 있어 음식거리가 풍부하고 호텔도 타 지역 호텔보다 로비가 커 더 편한 느낌을 받을 수 있습니다,2021-02-01
27,Sm5,50,시설도 깔끔하고 직원들도 친절하고 정말 좋았습니다 1박 잘지내고 가네요 다음에도 기회가 되면 계속 이용할듯 합니다 가성비 최고더 보기,2021-02-01
28,crystal kim,50,디럭스 트윈이 아니라 패밀리 트윈을 예약했었어야 했는데 지마켓에서 급히 예약한지라 제대로 안보고 잘못 예약했나봅니다 아이와 셋이서 자야하는데 싱글2개 붙여서 자는건 너무 힘든일이거든요 최대3인 입실 가능하데서 더블+싱글 침대일 줄 알았는데 싱글+싱글인 방을 예약을 했었답니다 그래도 친절한 직원분의 신속하고 정확한 응대로 패밀리트윈으로 잘 입실했어요 밥 늦은 입실이라 자기전까지 온도가 채 오르지 않아유난히 추운 날씨였답니다 객실이 좀 추워 문의드렸더니 라지에이터도 가져다 주셨네요 가격과 직원들의 친절도는 100프로 만족입니다 하지만 바깥 오토바이나 차들의 소음은 좀 느껴지네요 아그리고 예전 디럭스트윈에 묵었을땐 테이블과 소파가 있어서 요긴하게 사용했는데 패밀리 트윈에는 침대 사이즈 때문인지 없네요참고하셔요 여튼 몇가지 아쉬운 점은 있지만 가격대비 훌륭한 숙소임은 확실합니다 또 이용할 의향 100 입니다,2021-02-01
29,Danny.J,50,밖에 돌아다니지도 못하는 요즘 추운거랑 눈을 싫어하는데 하루 푹쉬면서 객실에서 눈이 펑펑 오는걸 보는데 풍경이 나쁘지 않네요  잘쉬다 갑니다,2021-01-01
30,Arnold,50,직원분들 굉장히 친절하시고 무엇보다 화장실과 객실이 매우 청결하고 공간이 넓습니다 지하철역과 가까이 위치하고 있어서 이동이 매우 용이합니다,2021-01-01
31,나뭇잎,50,근처에 일이 있어서 숙박하게 됐는데 체크인 부터 체크아웃까지 모두 너무 친절하게 응대 해주셔서 기분 좋았습니다 다음번엔 더 오래 투숙하고 싶어요 ,2021-01-01
32,Haein Park 박,50,역에서 가깝고 깔끔하고 서비스도 좋고 다 좋아요 30시간 호캉스로 좋은시간 보냈어요 재방문의사 있습니다 담에 또 오겠습니다,2021-01-01
33,김밍호,50,전체적으로 시설이 깨끗해요 가격도 무난하고 호캉스에 딱이에요근처에 역 접근성이 좋아서 이동하기 편하고 지하주차장이 있어서 주차하기 편했습니다,2021-01-01
34,changjun,50,숙박조식이용했습니다 건물내부랑 객실도 깔끔하고 직원분들이 친절하게 응대해주셨습니다 서울놀러가면서 체크인했던건데 역근처여서 편했네요,2021-01-01
35,Han,50,집이랑 가까워서 종종 휴식이 필요할때 찾는데요 이번에는 룸 업그레이드도 해 주셔서 너무 좋았습니다 커피 쿠폰도 주시고 평일이라 조용해서 더 좋았어요 덕분에 편하게 푹 쉬고 갑니다,2021-01-01
36,EunPyo Hong,50,친절하게 잘 안내해주시고 좋은방으로 잡아주셔서 하루 더 있다가 갑니다 감사합니다 다음에 또 오고싶을정도로 너무좋았습니다,2021-01-01
37,Riley Choi,50,여행도 못 가고 답답해서 호텔이라도 놀러왔습니다 얼리체크인 서비스로 해주셔서 편하게 쉬었네요  근데 다소 추웠습니다 난방이 중앙난방이라,2020-12-01
38,Hyunjung M,50,중식 포함 반나절 호캉스 즐겼어요 평일이라 사람도 없어서 좋았구요 거리두고 잘 지키고 있는것 같습니다 친절하고 음식도 깔끔했어요 다음에 또 이용할게용,2020-12-01
39,빵빵빵,50,도심에서 하루 호캉스를 보내기 위해 지인의 추천으로 신라스테이 구로점을 방문하였습니다 코로나 시국에 방역에 철두철미하다는게 로비에서부터 느껴져 좋았습니다 또 깨끗한 룸 침대 및 이불 화장실 아베다 샴푸 비누 린스 로션 고급스러웠구 그리고 도심뷰 너무 좋았습니다  마지막으로 저녁부페와 조식 진짜 어느 호텔부페보다 맛있어서 놀랬구 좋았네요  또 호캉스가 생각나면 또 방문할거 같아요,2020-12-01
40,김서윤,50,코로나로 인해 여행을 못 가는대신 친구와 같이 호텔로 놀러왔습니다 근데 2명에서 딱 좋은 크기와 뷰를 보면서 수다와 밥을 먹을 수도 있고 완벽했습니다 가장 큰 장점은 직원분들이 친절하시고 방이 깨끗해졌습니다 욕조도 있어서 편리했습니다 덕분에 잘 놀다갑니다,2020-12-01
41,Park,50,방에 업무를 보기 적절한 넓은 책상과 편안한 소파가 있었으며 침구 역시 편안했습니다 다만 중앙냉난방 공조기는 실내온도를 우리의 필요 이상으로 높히진 못합니다 섭씨 245도 보다 더 높일 수는 없었습니다  직원들은 투숙객의 만족을 위해 애쓰는 듯 하며 여러 도움을 받을 수 있었습니다 방과 욕실의 청소 상태도 매우 우수했으며 조식 도시락도 합리적인 가격에 받아볼 수 있어 좋았습니다,2020-12-01
42,Sukhun,50,깔끔하고 친절하고 좋습니다 기념일때마다 구로 신라스테이에 오고 있습니다 여기에 큰 장점은 근처에 맛집도 있고 편리시설이 많습니다담에 또올게여,2020-12-01
43,leenakyung,50,원래 3시 체크인인데 일찍 오니까 얼리체크인해서 2시 전에 들어왔어요 그리고 룸도 트윈으로 했었는데 더블침대에 욕조있고 엄청 고층으로 배정해주셨습니다 호텔리어분도 친절하시구 서비스도 넘 좋아요 ,2020-12-01
44,soyeon,50,집에서 가깝고 위치도 좋아서 자주 이용하는 곳입니다 일찍 도착했더니 얼리 체크인도 도와주시고 원하는 룸도 배정해주셨습니다 시설도 깨끗하고 직원분들도 친절하시고 모두 만족스러웠습니다,2020-12-01
45,Hyeongseon,50,병원에서 퇴원라고 신라스테이구로에서 하루숙박하며 나홀로 힐링하러왔다 객실도 깨끗하고 관리가 잘되있는듯하다 직원들도 친절하게 안내고 잘해주고 호텔들어오자마자 힐링힐링  근처에 괜찮은 호텔이있다니 넘나 좋은것 담번엔 남편이랑 같이와야겠당  다른후기들보니 지하철소음이 난다는대 솔직히 나기는한다 근대 거슬릴정도는 아니여서 괜찮았다  힐링하러오기 너무 좋은곳 호캉스하러오세요,2020-12-01
46,songchohee,50,체크인하고나서 로비둘러보는데 사람들이 베어쪽으로 많이모여있길래 봣는데 코로나시기다 보니 베어도 마스크 썻더라구요 너무귀여웟어요 마케팅에 참여햇어요 당청되길바래야죠 1등 한달살기 신라스테이로,2020-11-01
47,라비다,50,직원분들도 정말 친절하세요 위치도 괜찮고 시설도 깔끔하고 편의시설도 잘되어 있어서 더 좋았습니다 다음번에 서울오게되면 재방문 의사 있습니다,2020-11-01
48,KimMyungJung,50,매주 방문하는 호텔입니다 항상 만족스럽고 조식도 맛있습니다 추천하는 호텔이고 인근 편의시설도 도보로 5분거리에 있기때문에 접근성도 좋습니다,2020-11-01
49,milkbread,40,혼자서 급하게 호캉스 왔는데 너무 편하고 좋았다  특히 객실 바닥이 나무인게 좋았고 침구도 편해서 자기 좋더라  직원들도 친절하셨음,2020-11-01
50,쩨리,50,아 구로 뷔페는 집에가서도 생각납니다 가격도 그렇게 비싸지 않아서 가끔 자주 방문하는데 진짜 맛있어요  친구생일이여서 객실 예약하고 왔는데 생각보다 도시뷰가 확트여있더라구요 둘이 투숙하는데 모자라는거 없이 잘 지내다가 왔어요,2020-11-01
51,장성원,50,곰돌이도 매번 바뀌네용 서비스나 가성비는 여전히 좋아서 만족스러웟습니당  주말에 사람들이 많이 오는 이유가 있네요 ,2020-11-01
52,Jang Dowon,50,부담없는 가격 최고의 위치 친절한 응대 훌륭한 룸 컨디션과 높은 수준의 어매니티까지 모든게 완벽한 비즈니스 호텔이었습니다,2020-11-01
53,Ha-neul L,40,역 5분 이내라 위치가 좋고 주위 밥집도 많고 좋네요 특히 라운지 가성비 최고 많은 이벤트도 참여하는 재미가 있습니다 다만 주차는 조금 힘들어요,2020-11-01
54,SEMI KIM,50,구디역 바로 앞에 있어 위치도 좋고 룸 컨디션도 좋았습니다 2박 묵었는데 방 청소도 깨끗하게 해주셔서 돌아왔을 때 기분이 좋았네요 추천합니다,2020-10-01
55,NABI,40,연식에 비해 가구들 상태가 아주 좋습니다 다녔던 신라스테이 중 제일 관리가 잘되고 있는 곳 같습니다 신라스테이에서 청결에 관한 이야기 많은데 전 청결 이정도면 괜찮다 싶었어요 욕조 타일의 곰팡이 있는 곳 은근 많은데 일단 제가 머물렀던 객실은 없었습니다 눈에 띄지 않고 손이 잘 안가는 곳에 먼지가 있긴 했지만 제가 예민하게 찾아내려 한 거라 그렇지 진짜 메이드님 눈에 띄지 않고 손이 안 가는 곳이라 청소 안 하신 듯 싶어요 직원 분들은 모두 친절했습니다 마주칠 때마다 웃으며 인사해주세요 의무적인 웃음 아닌 찐웃음같아서 저도 같이 웃으며 인사하는게 기분 좋드라고요 소음 걱정 때문에 고층 부탁드려서 19층 시티뷰 객실 받았어요 전철 소음 도로 소음 1도 못 느꼈습니다 유일하게 앰뷸런스 지나갈 때만 12차선 대로가 있었지 싶었어요 그외 조용해서 쾌적했습니다 휴일에 머문 거라 공사장 소음은 모르겠네요 모두가 한결같이 말하던 신라스테이 구로 냉방 냉방으로 악명이 높아 여름 피해서 예약했습니다 첫날은 일부러 냉방 과하게 내렸는데 추울 정도로 에어컨 빵빵하게 잘나왔습니다 그치만 둘째날은 더워서 아무리 온도를 내려도 시원해지지 않드라고요 냉방 중요하신 분은 저처럼 여름 피해서 머무세요 조식 도시락이 제일 별로였어요 타 지점에서 엄청 맛있고 배부르게 먹은 기억이 있어 우겨서 2개 샀는데 편의점 도시락보다 떨어지는 퀄이었어요 뭔가 가난한 밥상같아서 먹으면서 집안 살림살이가 걱정되기 시작하면서 급 서러워지더라그요    총평  만족스러운 숙박인지라 재방문 가능성 높음 다만 여름 제외한 봄 여름 겨울 숙박 추천 조식 도시락은 비추천,2020-10-01
56,seonah,30,객실컨디션 노후시설보수여부는 많이아쉽지만 가성비 나쁘지않습니다 소파나 욕실 청결에 예민하지않다면 추천합니다,2020-10-01
57,lee,50,욕조가 있어서 너무 좋았아요 아침에 조식도 잘 이용했구요 다음에 또 올 예정입니다 구로점에서 편안하게 쉬다 갑니다 너무 친절해요,2020-10-01
58,Taekjun Jung,50,굉장히 깨끗하고 최고의 룸컨디션 이었습니다 특히 지하철 역이 바로 옆에 있고 초대형 버스환승센터가 바로 앞에 있어 서울 어디든 쉽게 갈 수 있습니다,2020-10-01
59,박상민,50,작은데 있을 건 다 있고 화장실이 깔끔해요 에어컨이 조금만 더 쎘으면 좋겠어요 비치되어 있는 어메니티들이 딱 있을 것만 있어 좋았어요,2020-10-01
60,Jihyun yoon,50,추석 명절 여행 기분을 위해 서울 가까운 곳에 위치한 신라 스테이 구로 예약해서 이용했어요  깨끗하고 친절하고 너무 좋습니다,2020-10-01
61,jimkyung,50,여행다니면서 숙소를 이곳저곳 다 가보았지만 비지니스호텔 중에는 신라스테이가 역시 좋네요 오늘도 편안하게 이용하고 갑니다,2020-10-01
62,Chaei,50,인테리어에서부터 청결방크기서비스 기본배치품까지 여태 다난곳중에 젤 만족합니다 내부나 로비도 깔끔하니 편안하구요 가운도 타월가운이 아니라 좋았어요 드라이기 바람도 강한편입니당 너무 만족해요 앞으로 호캉스는 여기서만 할래요,2020-10-01
63,JANGMS,50,화장실을 보면 알 수 있듯이 정말 깨끗해서 추석 연휴를 편안하게 쉬고 가는 것 같습니다 주변 구로디지털역에 식사 및 술 한 잔 할 수 있는 먹거리도 많습니다,2020-10-01
64,muweee31,50,추석연휴 맞이해서 가족과 함께 왔는데 위치도 좋고 깨끗하고 직원들도 친절해서 다시 또 오고 싶어요 코로나로 조식은 도시락입니다 안전하고 좋아요,2020-10-01
65,Jaeyoun,50,추석연휴에 잘쉬다가 갑니다 매번 시설들도 좋구 주위 편의 시설 좋아서 너무 좋습니다 직원분들도 친절하셔서 불편없이 쉴수 있어서 좋아여,2020-10-01
66,Maxcho88,50,감사합니다 빠른체크인 수속 주차하기가 불편하지만 나름 괜찮습니다 앞으로 비지니스호텔로 많이 자주 이용하겠습니다,2020-10-01
67,이승철,50,생각했던 것보다 모든 점에서 훌륭했어요 시설도 깔끔하고 침구류도 좋아요 어메니티도 아베다라서 마음에 들어요 주말에는 주변에 사람도 많이 없고 조용한 거 같아서 안심하고 방문할 수 있을 거 같아요 자주 이용할 예정입니다,2020-10-01
68,Inmook Na,50,새로 개장한 건물이어서 깨끗한 시설에 친절한 직원분들덕에 지내는 동안 너무 괘적해서 예정보다 더 연장해서 묵었습니다  다음에도 다시 돌아오겠습니다,2020-10-01
69,Jane Doe,50,카페나 도서관 가기 어려워서 작업 겸 휴식 취하러 나왔습니다 교통편리 깨끗하고 친절하네요 다음에도 휴식 취하러 올듯  좋아요,2020-10-01
70,daylight,50,거의 2박같은 1박이라 너뮤 좋았고 룸도 쾌적해서 좋았습니다 컵도 일회용 비닐에 싸여있어서 위생적이었고 위치도 역 근처라 좋아요,2020-10-01
71,Jhon rha,40,복잡하지 않고 한가한 곳에 위치하고 1층 카페 옆에 편의점도 있고 내부도 깔끔하고 전반적으로 흠 잡을 것 없어요 한 가지 불편한게 늦게 체크인 하게되면 주차하기가 힘드네요 지금 코로나 때문에 운영 못 하지만 뷔페도 신라스테이 중 맛있다고 소문난 곳이에요,2020-10-01
72,정초성,50,추석 연휴 휴가 갔다오는 길에 하루 더 쉬고 가자고 해서 이 곳을 방문을 했는데 연휴 대비하여 금액이 너무 저렴하고 호텔 진입부터 객실 내부까지 깔끔함이 너무 마음에 들었습니다 객실내에서 시간을 보낼 때 너무 편안했고 휴가때는 물론이고 비지니스 목적으로 오시는 분들께도 강추합니다,2020-10-01
73,Song,50,내부 시설도 깔끔하고 부대시설도 좋았어요 21층 배정 받아서 뷰도 너무 좋았고 같은층에 피트니스도 있어서 편하네요 다음에 다시 이용하려고요,2020-10-01
74,ahram kim,50,체크인할때부터 친절해서 너무 좋았어요 청소상태도 깨끗하고 어메니티도 맘에 듭니당  연휴 마지막 날 편안한 휴식과 행복한 추억 만들고 돌아갑니다 ,2020-10-01
75,무성 김,50,구로 근처에 일 있을때마다 방문하는 호텔인데 신라스테이인만큼 기본에 충실하고 깔끔한 호텔입니다 가격 메리트가 상당해 꼭 여기에 묵게 되네요 강추합니다,2020-10-01
76,seungseungmam,50,아기 둘 엄마입니다 아이와 함께 묵기에도 괜찮은 곳이예요 지하철이 지나가고 시간마다 비행기가 보이니 아이들이 참 좋아하네요 잘 쉬다 갑니다,2020-10-01
77,KIM MISEO,50,비즈니스 호텔이라 기대 없이 왔는데 생각보다 일반 호텔과 비교했을 때 뒤쳐지는 게 하나도 없었습니다 그리고 굉장히 친절하시고 무엇보다도 뷰 맛집입니다 이 가격에 이런 시티뷰라니 기회가 된다면 재방문하고 싶습니다,2020-10-01
78,Jiwoo Kim,50,직원분들이 다들 친절하고 방이 깔끔해서 너무 좋습니다 로비부터 시설이 다 예쁘고 화장실이 깨끗해서 좋네요 다음에도 이용하고 싶어요,2020-10-01
79,김재현,50,신도림쪽에 스케쥴이 있어 방문했습니다 24시간 STAY였고 커플고객이라 미리 따로 요청사항이 있어서 프론트 연락했더니 흔쾌히 응해주시고 친절하셔서 너무 좋았습니다,2020-10-01
80,dubu,50,별 기대없이 들어왔는데 생각보다 좁더라구요 비지니스 호텔은 처음라 그러려니 합니다 하루 푹 쉬기 좋아요 추천합니다,2020-10-01
81,민정 박,50,신라스테이는 처음 방문이었는데 아늑하니 2박 내내 지내기 너무 좋았어요 예약할때 미리 요청한 사항도 다 들어주시고 지내는 동안 직원분들 친절하게 응대 해주셔서 감사해요 맘 편하게 푹 쉬다가네요 다음번 호캉스에도 재방문 할 생각입니다,2020-10-01
82,강이당,50,비즈니스 호텔로 많이 사용하는 것 같은데 커플 손님들도 불편함 없이 이용 가능할 것 같습니다 룸컨디션도 좋고 레이트체크아웃 객실이 있어서 여유롭게 잘 쉬다갑니다,2020-09-01
83,JYC,50,언제 9월이 왔는지도 모르게 롤러코스터 같은 나날들의 연속인 2020 눅진눅진해진 몸과 마음을 씻기고 싶어 신라스테이 구로점을 방문했습니다  칸막이 넘어 마스크를 쓰셔도 그 눈빛과 대화의 온도에서 따뜻함과 친절함을 전해주시며 샤워부스에서 욕실로 업그레이드 해주신 거에 참으로 고마웠습니다  넓고 아늑한 침대아름다운 맑은 가을하늘을 멍하니 감상 할 수 있게 디자인된 와이드 창 세상과의 단절을 잠시 도와준 커튼 길게 다리를 뻗을 수 있었던 소파 작지만 튼튼한 다크그레이의 책상과 많은 생각들을 끄적이게 도와준 투박하지만 세심한 연필 따뜻한 물을 가득 받아 온 몸을 녹일 수 있었던 큰 욕조와 아로마틱한 어메니티그리고 마치 마음의 따뜻한 불씨를 다시 지펴준 것 같은 완벽한 채도와 조명 나의 숨소리만 들이는 조용한 방 모든 것들이 더할나위 없이 완벽했습니다  아침이 왔는지도 모르게 편하게 자서 breakfast box는 못 먹었지만 배치된 향긋한 커피로 기분 좋게 잠을 깨고 체크아웃을 했습니다 어제의 하루를 물어보신 남자직원 분께 이 모든 감정을 말하지는 못했지만 그 부드러운 질문이 저도 모르게 일기를 쓰듯 리뷰를 남겨봅니다  불특정 다수의 많은 손님들을 환대하고 최상의 서비스를 제공하시는 직원분들의 수고와 노력에 감사드리며 저의 후기가 직원분들에게는 조금이나마의 위로와 미소를 앞으로 이용하실 고객분들께는 제가 경험한 소중한 가치가 온전히 전달되길 희망합니다,2020-09-01
84,소여니,50,코로나때문에 이동도 어렵고 밖에서 식사하기도 어려우니 기분이라도 낼 겸 신라스테이 구로로 예약했습니다 우선 프론트의 직원분들이 너무 친절하셔서 첫 인상부터 너무 좋았어요 방 컨디션 너무 맘에 들었고 저는 17층에 있었는데 창 밖이 탁 트여서 너무 좋았습니다  이용하면서 불만족스러운 부분은 딱히 없었습니다 어매니티도 아베다라 좋아요 저희는 HDMI선 가져가서 영화봤는데 너무너무 좋았어요  또 오고싶어요,2020-09-01
85,purelocust,30,객실 바닥이 끈적거렸는데 하루 묵을거라 별도로 얘기는 안했어요 딱 가격만큼의 비지니스 호텔 같습니다 재방문 할지는 모르겠습니다,2020-09-01
86,쏠라파워,50,작기는 한데 둘이 보내는거라 괜찮았어요 깨끗하고 침대도 편하고 좋아요 쇼파도 있고 책상도 있으니 좋네요  코로나로 걱정 했는데 사람도 많이 없고 좋았어요,2020-09-01
