,nickname,score,review,stay_date
10,Byungkyu M,40,조식 너무 맛있어서 출장 기간 동안 과식했어요 지하온천도 좋구여 다음에도 서울출장오면 이용할려구여 가성비 좋아요 ㅎㅎ,2018년 11월
11,Monde,50,조식 맛있으니 이왕이면 조식 포함 패키지로 오세요. 흔하게 맛볼수 없는 조식입니다. 가지수도 많구요. 어른아이 할거없이 모두 즐기기 좋아요. 객실에 필로우가 하나밖에 없는뎅 사우나 앞에 추가로 가져갈수 있는게 있으니 체크인하고 바로 가져가세요. 한정갯수임 ㅎㅎ 그리고 최고 좋은 사우나. 아니 이 가격에 이 모든게!! 위치도 좋고 셔틀버스 운영하지 사우나 숙박기간 무제한이지 밤새도록 운영하지 크~^^ 단 사우나 내 땀빼는 곳은 한시까지입니다^^,2018년 10월
12,johnhkelly23,40,"강남에 있다고는 하지만, 신논현역과 언주역 사이에 있다. 강남역에서 내려 찾기에는 조금 어려운 편.  객실상태는 매우 양호. 비즈니스 호텔보다는 좋은 편. 객실에는 공기청정기와 가습기가 설치되어 있어 쾌적한 숙면에 도움이됩니다.  그러나 부대 서비스가 매우 마음에 좋은 편인데요 저녁에 무료로 제공되는 면요리 '요나키 소바'는 투숙의 백미가 아닌가 하는 생각이듭니다.  대욕장도 준비되어 있습니다. 매우 깔끔하지만, 크기는 크지 않네요.  조식은 제가 다녀본 호텔 중에서 매우 훌륭한 편에 속합니다. 어설픈 양식 조식 부페보다, 정갈하고 기본기가 잘 되어 있는 퓨전 일식 아침은 만족스럽더군요",2018년 8월
13,서군75,40,"‘도심 속 작은 일본’이란 다른 분의 리뷰에 공감. 일본에서 즐겨 이용했던 도미인의 한국 버전은 어떨지 궁금했는데 크게 다르지 않은 숙박 경험을 제공한다. 늦은 저녁 무료 소바의 맛이나 지하 욕장도 수준급. 주차는 기계식이라 시간 잘 못맞추면 좀 기다릴듯. 한 가지 아쉬운건 욕장 안에 휴대폰 들고 들어오는 이들이 많더라는 점. 밤, 아침 두 차례 이용했는데 그때마다 탕 안에서 폰 보며 한참 앉아있는 사람들이 셋이나 있었음. 기본 에티켓인줄 알았는데 그게 아닌가.. 싶어서 탈의실이나 욕장 입구에 폰 들고 들어가지 말라는 안내 문구 써놨으면 싶었음. 그런게 없으니 뭐라 하기도 그렇고.. 어쨌든 좀 불쾌한 경험.",2018년 9월
14,준영 서,40,"두세달에 한번씩 휴식을 위해 이용합니다. 특히, 조식뷔페가 맛있어요!! 강추!!! 객실은 좁지만, 한국속 일본호텔의 느낌이 물씬 납니다.  강남권 여행하시는분은 호텔 셔틀도 잘되어 있으니 확인하시고, 여행에 참고하심 되겠슴다~",2018년 8월
15,bien929,40,"일본여행시 3-4성급 호텔 숙박을 하게 되면 꼭 도미인 계열을 고려합니다. 무더위를 피해 도심 속 호캉스로 도미인 강남 숙박을 하게 되었으며, 일본에서의 숙박 경험과 동일한 느낌을 받았습니다. 실내복을 이용해 호텔 내에서 편안하게 돌아다닐 수 있으며, 작지만 잘 갖춰진 대욕장과 사우나시설이 만족스러웠습니다. 사우나 후에 먹는 무료 라멘 또한 일본여행을 떠올리게해 좋았습니다. 룸에서 보이는 뷰나 작은 방 사이즈는 가격이 저렴한 만큼 신경 쓰이지 않았습니다. 아쉬운 점은 룸 간 소음이 있습니다. 옆방에서 물을 사용하는 경우, 침대에 누워서 물소리가 굉장히 크게 들립니다. 잠을 깰 정도의 소음이였어서 아쉽습니다.",2018년 8월
16,은희 공,40,도미인 계열 좋아하는데 일본말고 한국은 어떨까? 싶어 예약했고 100%만족하고 갑니다! 셔틀버스도 있고 사우나는 진짜 좋았어요! 다음엔 부모님과 같이 오고 싶을정도로 좋았어요. 조식은 신청안해서 잘 모르겠고 14층 배정 받았는데 나쁘지 않었어요. 조용했고 객실도 깔끔했어요.,2018년 6월
17,sleepypoo,40,일때문에 호텔을 자주 다니는 편인데 객실이 많이 크지 않아도 전체적으로 괜찮습니다. 저녁에 제공되는 일본식 라면? 이 있고무료로 이용가능한 사우나도 굉장히 깨끗하며 조식은 지금까지 다녔던 호텔 중 단연 최고라 할정도로 괜찮습니다. 강남쪽 투숙할땐 항상 이용합니다. 강추,2018년 5월
18,SOYUN J,50,주말에 2박 지내고 왔어요. 높은층으로 주셔서 방에서 남산도 잘보이고 멋진 야경도 구경할수 있어서 좋았습니다. 조식도 기대했는데 기대만큼 먹을것도 많아서 아침부터 배부르게 먹고다녔어요. 직원분들도 친절하시고 가격도 만족스러웠습니다. 추천해요!,2018년 5월
19,SOO. LEE,50,일본에 비하면 방이 넓은 편이다 일본은 객실이 협소한 편인데 ㅡ 한국은 넓은편 ㅡ 리뷰에 객실 좁다해서 약간 망설였는데 ㅡ 대만족 셔틀버스 호텔출발 서울역 명동까지 무료 ㅡ 일본과 같은 시스템 ㅡ 조식은 일본가정식과 육해공 착실하게 ㅡ 우리입맞에 맞게 주꾸미볶음도 매콤하게 호텔 조식 맛없는편견을 다 깨주었다 ㅡ 식당 에서 손님에게 인사하며 외치는 것이 딱딱하게 소리만 질러 좀. 낯설을뿐 ㅡ 그야 문화의차이로 돌릴렌다 ㅡ 일본과 같이 싸우나비번은 매번 바뀌는데 ㅡ 물에 때들이 돌아다녀서 깜짝 놀랐다 ㅡ ㅠㅠ 암튼 다시 오라면 백프로 다시 온다 강추 ㅡ !! 예 예 ㅡ,2018년 5월
20,용택임,50,일본호텔 특유의 감성이 가득해 서울에서도 일본에 온 것같은 기분이 들어 만족스러웠습니다!!,2018년 3월
21,아시아나,50,조식 맛남 사우나좋음 전망좋음 신논현역 근처 ㅎㅎ 일본풍호텔이고 일본인손님 많음 방음좋음ㅎ,2018년 3월
22,구카,50,강남에 있다는 얘기를 듣고 처음 투숙을 하였는데 생각보다 객실이 작아서 약간 답답한 부분이 있었습니다 욕실은 너무 작아서 불편하였고 정리 정돈은 깔끔한 편이었습니다,2017년 9월
23,클레오,40,"강남역 근처인줄 알고 갔어요. 신논현역에서 어중간한 언덕으로 걸어가니, 여름이라 더웠어요. 대신 근처 호텔이 많고 도로가 뻥 뚫려서 야간 뷰는 좋았습니다.  외국인들이 많아와서, 여행간 기분도 났구요~ 저녁 라멘은 많이 짜서 면만 겨우 먹었구요.  아침은 일본가정식으로 정갈하게 잘 먹었어요.  셔틀버스타고 출근도 편하게 했습니다.",2017년 8월
24,Ha Y,40,지하철역에서 가는 길이 약간 오르막이다. 신사역에 있는 도미인보다 방 크기가 약간 작았다. 하지만 신사점 보다 가격이 더 저렴해서 이곳역시 애용하고 있다.,2017년 5월
25,Summer,40,방이 굉장히 컴팩트 하지만 대욕장 시설도 깔끔 한적하게 이용하기 굉장히 좋습니다 침대 매트리스도 편안한편 아침 조식은 기대 이상이었어요 다양한 종류의 일식 한식 양식 아침메뉴가 제공되어 정말 아침부터 욕심내서 한끼 식사 했네요  저녁에 제공되는 라멘을 못먹은게 너무 아쉽지만 조용하게 저렴히 싱글 호캉스를 즐기기에도 가격대비 좋은 호텔입니다,2017년 7월
26,siastar,40,"야식 라멘이 맛있었고, 다양한 조식으로 또 방문하고 싶은 호텔이다 탄산수 욕조가 좋았고, 일본에서도 좋은 느낌이 있어서 한국도 똑같은 시설이라서 멀리 여행온 느낌이라서 좋았다",2017년 9월
27,Gon80,50,"강남에 위치한 도미인 서울은 조식이 훌륭해서 유명하고 스파시설과 개인화된 배게제공 서비스로 편안한 숙박을 제공한다. 특히 조식은 일본과 한국의 퓨전스타일이었는데, 매일 조금씩 메뉴가 변경되고 아주 만족스러웠다. 교통도 편리한 편이고 강남역 근처로 도보로 구경가기도 좋다.",2017년 6월
28,닉닉닉넴,50,가성비 최고. 깨끗합니다. 늦은 시간에도 하루를 마무리하는 입욕과 사우나가 마음에 들어요. 조식을 포기하는건 도미인에서 상당한 손해^^,2017년 5월
29,재원 박,50,"위치는 강남역 번화가에서 조금 걸어야하고 언덕길이지만, 조용하고 깔끔합니다. 식사도 알차고 훌륭했고, 목욕탕이 있는데 탄산수욕조가 정말 기분좋고 피부가 좋아진기분이였습니다.",2017년 2월
30,Jiyeon H,30,"번화가와 인접한 곳으로 묵고 싶으면 가로수길점이 좋고, 조용한 것을 원하시면 강남점이 괜찮습니다. 강남점은 강남까지 10분정도를 걸어야하고 주변에 편의시설이 없는 단점이 있습니다. 생각보다 방이 좁아아서 당황했지만 이용할 수 있는 사우나시설과 야식이나 조식이 좋네요. 야식은 라면을 주는데 사실 놀다와서 먹지는 못했지만 맛이 괜찮다고 하네요. 조식은 진짜 좋았습니다. 서양식 조식을 좋아하시면 좋아하시지 않을 수도 있습니다. 호텔의 모든 시설 이용시 조식 먹을 때, 사우나 갈 때 룸에 있는 관내복을 입고 다니실 수 있습니다. 관내복을 입고 돌아다닐 수 있는 것이 의외로 편하네요.",2017년 5월
31,Alice,50,조식함께있는 더블룸패키지였는데 일본보다는 방도 크고 깔끔하고 식사도 좋았습니다 다음에도 재방문의사있어요 조식이 좋다좋다하던데 정말 괜찮았습니다,2017년 4월
32,꿀순,50,"도미인 호텔 조식이 유명하다고 해서 이용했는데 여느 특급호텔의 조식보다도 훨씬 알차고 좋았습니다. 조식에 훈제연어,오뎅바,소고기안창살,삼겹살 등은 특이했어요.쥬스류도 과일쥬스 4종류에 식초쥬스도 2가지나 있고 치즈와 케이크등의 디저트, 커피까지 정말 푸짐했던 것 같아요. 또 특이한 점은 다 먹고 난 빈 접시를 직접 식판대에 반납하는 시스템이였는데 조금 생소했지만 나쁘지 않았어요.직원들도 모두 친절하고 너무 좋았습니다~",2017년 3월
33,oper0704,50,일본도미인을 가끔 이용했는데 가로수길 말고 새로생겼다고 해서 이용했습니다. 가로수길보다 저렴하지만 조식만 조금 다를뿐 구성은 거의 동일해서 좋았습니다.,2017년 3월
34,깍쟁이,50,"여행을 좋아해 세계 각 나라를 갈때마다 여행의 목적과 계획들을 세울때 중요시 하는 것 중 하나가 숙박할 곳을 정하는 것이다. 일본여행때는 고민할 필요없이 도미인을 찾는다. 일본은 많은 비지니스 체인 호텔이 많은데 도미인은 그중에서도 최고라고 생각한다. 도미인은 일본 각 지역에 있고 어느 지역 도미인을 가든 룸컨디션, 조식과 야식 요나키소바, 대욕장 그외 세심한 부분까지 도미인 특유의 서비스가 있다. 호텔에 들어서면 내 집에 돌아온듯한 따뜻함으로 친절하게 맞이해주고 룸에 들어가면 내 방인것 처럼 어느 도미인을 가도 동일한 편안함으로 쉼을 얻는다. 가끔 여행을 떠나고 싶거나 일본이 생각날때서울에 있는 도미인 가로수길을 자주 갔었는데 이번에는 새로 오픈한 2호점 도미인 서울 강남을 처음 가보았다. 역시나 기대를 저버리지 않는 안정된 서비스!!불필요한 동작이 없는 직원들의 깔끔한 대응과 배려심이 묻어나는 움직임은 특급호텔에서 최고의 서비스를 받는 기분이 들게한다. 도미인 서울 강남에서는 더블룸에 숙박했는데 생각했던것 보다 넓지도 좁지도 않고 아주 아늑하고 편하게 쉴수있어 좋았다. 도미인이니까 조식은 당연히 맛있고!! 대욕장은 새벽에도 안심하고 이용할수있었으며 특히 실크욕탕은 피부에 닿는 느낌이 너무 부드러워 호텔에 다녀온 후에도 매일 몸을 담그고 싶을 만큼 또 가고싶다. 지난번 대만 여행때 지나가다 본 공사하는 건물에 도미인이라고 적혀있었데 호텔직원에게 물어보니 대만과 베트남 다낭등 다른 나라에도 오픈할 예정이라고한다. 일본과 한국이 아닌 다른 나라에서도 도미인을 이용할수있다고 생각하니 벌써부터 기대된다. 여행지에서 숙박하는 곳을 고민없이 결정할수있게 신뢰를 주는 도미인이 있어 고맙고 앞으로도 잘 부탁한다고 말하고 싶다.",2017년 2월
35,travelmate,30,장점-식당 근처 장점-무료 포인트 투 포인트 셔틀 서비스 제공 프로-무료 와이파이 장점-보증금 없음 장점-훌륭한 수용 직원  단점-체육관은 없지만 호텔에 무료라고 말했습니다. 단점-침대와 베개가 편안하지 않음 단점-작은 방 단점-전자 레인지 없음,2019년 12월
36,Bernie807,40,트렌디 한 강남 지역에 위치한이 호텔은 쇼핑 및 교통 링크와 가까운 곳에 이상적으로 위치해 있습니다. 가격이 합리적으로 보였으므로 호텔을 예약했습니다. 객실은 작지만 편안하고 깨끗하며 짧은 체류에 필요한 모든 것을 갖추고 있습니다. 직원들은 매우 정중하고 도움이되었고 뷔페 아침 식사는 선택의 여지가 훌륭했습니다.,2019년 9월
37,monica,50,"어떤 호텔과 마찬가지로 가장 중요한 부분은 청결입니다. Dormy Inn은 이와 관련하여 저의 기대를 완벽하게 충족 시켰습니다. 객실은 잘 꾸며져 있으며 부드러운 일본식 색조로 아름답게 꾸며져 있으며 실내복을 갖추고 있습니다. 온천 목욕은 lovely했다. 늦은 저녁 매운라면은 좋은 느낌이었습니다. 청소 직원은 친절하며, 연수생을 포함한 체크인 직원은 일본어와 영어를 유창하게 구사합니다. 명동역까지의 무료 셔틀은 매우 편리합니다.     가격을 위해, 아침 식사는 정말로 포함되어야했다. 그러나 그것은 그렇지 않았다. 늦은 밤 무료로 제공되는라면은 아침 식사로 바꿀 수 있었고 나는 그것을 놓치지도 않았습니다. 또한 Dormy Inn이 2 개의 지하철역 사이에서 3 ~ 5 분 거리에 자리 잡고 있지만, 호텔의 잘못이 아닙니다.이 도보는 중간 정도의 가파른 언덕을 포함합니다. 일반적으로이 지역은 매우 언덕이 많고 부상으로 인해 그 언덕이 한 걸음 물러 섰습니다.",2019년 7월
38,Anna M,50,"남편, 유아 아들이 되고 나는 이 호텔에 있는 동안 정말 즐거웠습니다. 우리는 놓치지 마세요!  우리는 우리의 감사의 아침 식사는 매일 우리는 거기 일하는 젊은 남자가 최, 싶습니다. 그는 진정한, 친절하고, 타인들 빠른. 그는 우리를 시트, 느린 기간 때, 와서 우리에게 확인할 것입니다. 그는 우리의 어린 아들과 함께 놀라운, 아이와 남기고 숟가락으로 돌아왔습니다. 그를 접수실까지 보너스 올릴 줄, 그리고 감사. 직원이 있는 진정한 신사입니다. 그는 분명 기억에 남는.  어쨌든. . 이 후기가 고기!  + 아침 식사 - 아침 식사가 Opt. 너무 좋았고 모든 한국 전통 옵션/면 요리를 주문했습니다. 경우에만 영국식 아침 식사는 너무 좋지 않았다. 그러나 YUM 정말 그만한 가치가 있었다. 우리는 매일 식사했지만, 지루해. + 9:30pm - 11 pm: 무료 라면. 우리는 잠자리에 들기 전에 라면 없이 절대 갔습니다! + 깨끗하고 현대적인 샴푸, 컨디셔너, 바디 워시, 면도기, 칫솔 포함하는 욕실. + 무료 온천이! + 모두가 영어를 잘 구사합니다. 명동+ 편안함 하루 지내기에는 매일, 쇼핑객의 천국. 강남+ 중간 음식과 쇼핑을 많이 - 지도를 달라고 하세요! + 2시-자정: 로비에서 차. 다양한 차와 신선한 Americanos 만드는 어떤 양조업자가. + Dormy Inn 잠옷을: 청소직원도 온 매일 신선한 파자마 차림으로 안의 온천 및 아침 식사 방문할 수 있습니다. + 셔틀(대한항공 버스) 16달러로 바로 옆에 Novotel 오른쪽 000원. + 침대는 새로운 단단하고 튼튼한.  다른 한 사람이 함께 여행하는 혼자 것이 괜찮은지 그다지 좋은 방 크기:. 공간, 업그레이드 또는 필요한 경우 다른 곳을 선택하세요. 우리는 거의 우리 방에 짐 두 개를 풀 수 있었고 맞출 옷장/보관 공간이 않았습니다. It 벽장 자는 거의 같았습니다. - LED 깜박임 많은 조명 눈알을 덮고 무언가를 가지고 있습니다. - 침대 시트와 이불은 싸고 거친 종류의.  ** 모든, 나는 다시 강남 책을 Dormy Inn, 다시 올 것이다. 우리의 친구 간단한 호텔 근처에 예약했는데, Dormy 그러한 완만한 가격증가가 불구하고 제공하는 모든 편의 시설을 보고 깜짝 놀랐습니다. 당신이 Dormy Inn 정말 감사합니다. 계속하세요, 나중에 다시 볼 수 있기를 바랍니다! **",2017년 10월
39,dolmindol,50,"여기서 1박을 아내와 함께 묵었습니다. 이 호텔은 비지니스 여행객 및 개인 관광객들에게 가장 적합하다고 생각해요. 저는 일반적인 실내 이상인 16f 최고의 야간 보기 좋았어요. 디럭스 룸에서 묵었습니다. 거기서 바로 앞의 많은 고층 건물. 그래서 나는 타워도 볼 수 없습니다. 방은 매우 크지 않지만 아늑하고 침대와 않았습니다. 침대와 베개도 편안했다. 이 호텔은 새로 고칠 수 있는 훌륭한 일본 온천 스타일의 공용 욕실. 밤새 무료로 사용할 수 있습니다. 의 nighy 시간이 무료로 일본식 라멘을 할 수 있습니다.  아침 식사는 일본, 한국 및 서양식 음식을 제공하며 부페 스타일의 식사를 제공합니다. 나는 1인당 20달러 정도 냈는데, BK 이곳에 좋은 선택이었습니다 믿습니다. 전체적으로 저는 이곳에서 아주 좋은 시간을 보냈습니다. 유일한 단점은 위치이다. 지하철 역에서 조금 여러 Restaurantd 및 상점 근처에 여기에 없습니다. (그러나 당신은 조용한 곳을 찾는다면, 이곳은) .",2017년 11월
40,Yalda M,40,"이곳은 멋진 호텔, 하지만 모든 것은 아주 효율적인! 훌륭한 공간 활용, 친절한 직원, 좋고 깨끗한 객실과 시설! 또한 이곳은 좋은 곳에 위치, 하지만 다른 지점은 생각 보다 더 좋은 위치.",2017년 4월
41,summer,50,저는 제 친구와 함께 트윈 룸에 4박을 공유할 수 있습니다. 방이 크지는 않지만 규모 였다. 방은 아주 깨끗하고 아주 새것이고 깨끗한 호텔 이다. 아니기 지하철 역이 멀지 않지만 택시를 타고 호텔 앞. 전반적으로 우리는 만족하고 있다.,2017년 6월
42,José L,30,작지만 깨끗하고 편안한 객실. 합리적인 작은 유럽식 아침 식사는 다양하지만. 호텔 전체 인터넷 네트워크. 작업 영역 에 있는 작은 호텔 입니다. 조용한 지역에 위치해.,2017년 5월
43,Ana D,40,"이 불가능 할 위치, 1 분 이내. 지하철에 가깝고 근처에 이든지 간에 한 도시. 또한, 이 satff 은 친절하고, 방은 편안하고 깨끗하고 아침 식사는 정말 맛있는 아라. 호텔에는 스파, 시도하지 않은 것이지만, 나는 너무 바빠서 방문하는 도시 에 맞춰. 어쨌든, 저는 꼭 추천해 주고 선택 excelelent!",2017년 4월
44,powder2017,50,"저는 홍콩에서 많은 비즈니스, 다른 곳에 묵어 보았습니다. 나에게 고맙다고 말하고 호텔 직원들은 즐겁게 만들어 주기에 - 2 월. 내가 처음 한국에서 좋은 선택을 선택하는 것에 저는 도미 인. 일본 체인 호텔에서 묵기 전에, 저는 아주 만족스러운 서비스 가 한국에서 너무 친절하고 신경 써 주었습니다. 예약을 해서 원하는 식당에서, 및 에 있는 yoosang 님이 나에게 준 프론트 직원을 도울 방법을 자세한 지시 에 있습니다. 가격이 매우 합리적인, 및 저렴한 호텔 중 하나인 다 나는 직원 분들의 훌륭한 서비스와 훌륭한 서비스 제공. 방은 매우 깨끗하고 좋은, 역시 세탁기, 건조기, 및 바지 프레서, 다섯 가지 - 요즘 도 한 스타 호텔 않을때 수 있습니다. 하루 종일 작업 및 세미나. 내가 가장 좋아하는 곳은 공용 욕실. 또한 사우나 시설도 있었는데, 모두 유료 이 방이 있습니다! 추가 요금 없이! 아침에 좋은 다양한 뷔페식 아침 식사는 선택할 수 있는. 매일 다른 식사를 할 수 있었습니다. 무료 와이파이도 있었습니다. 하는 것은 매우 편리합니다. 도미 인 한국의 기쁜 마음으로 추천해.",2017년 2월
