,nickname,score,review,stay_date
43,김은화,40,"가성비 너무 좋아요 넓고 침구류도 엄청깨끗하고
히터 짱짱하고 인터넷리뷰보고 선택했는데 너무 좋으네요 이틀예약했는데 편히있다갈수있을듯합니다",2021-02-01
44,Flyer67902210686,50,제주공항 근처라 위치도 좋고 룸도 넓고 깨끗했습니다. 밑에 스타벅스 있어서 아침에 커피 사가기도 좋고 주차 지원이 되는 점도 정말 좋아요!,2021-02-01
45,MoonSeon,50,"깨끗하고 넓은 방입니다.
가성비 최고 호텔 이네요.
호텔안에 스타벅스도 있어서 커피먹기도 좋아요.
호텔 바로옆에 편의점도 있고 근처에 식당도 곳곳에 있네요",2021-02-01
46,유하나,50,"가성비갑 숙소네요. 무엇보다 깨끗하고 정갈해요. 스타벅스하고 연결되어있어용.
제주공항하고 가깝고 주변 볼것도 많네요. 위치도넘굿~^^",2021-01-01
47,KOh,50,"디럭스 룸으로 저렴한 가격에 예약했습니다.
시내에 있는 곳으로 적당한 가격에 룸 상태까지 너무 깔끔해서 만족스럽네요~
1층엔 스타벅스까지 있어서 커피 좋아하시는 분들에겐 좋을 것 같네요!",2021-01-01
48,Eunbi,50,"룸 컨디션도 깔끔하고 좋아요
룸도 생각보다 넓고 아주 좋네요 ㅎㅎ
프론트 데스크 일하시는 분들도 친절하시고 합리적인 가격에 편히 쉬다가요~",2021-01-01
49,GOOSHICK SHIM,50,"오늘은 눈과 강풍이 나를 깨우는 밤

베스트웨스턴호텔에서
그대들을 맞이 한다.

지금도 숙소에서 생생그리면
나를 놀리지만

제주는 그대가 있기에
아니 베스트웨스턴있기에

펀히 잠을 청해 본다.",2021-01-01
50,mkmk,50,룸이 일단큽니다. 캐리어둘곳 여유많아요. 청결상태도 굿이고 세면대가 밖으로 나와있어서 손씻기 매우 유용합니다. 다음에도 제주도오면 여기묵을거예요 ㅎㅎ,2021-01-01
51,son son,50,"장점
1. 공항과 가까움
2. 깨끗한 숙소, 친절한 직원
3. 저렴하면서도 있을것은 다 있는 호텔
4. 주차장 간격 최고
5. 고층이지만 물 수압최고
6. 마운타뷰와 씨뷰 동시만족
7. 근처 맛집 및 편의시설 이용 최고ㅣㅁ
8. 전기차 충전 주차공간 최고
9. 코로나 시대 최소한의 대면
10. 침구류 컨디션 최고

단점
1. 없음

총평
청소년 아들놈 까칠해서 직접적인 성격인데
근처의 하모, 롯모 호텔보다 여기가 편하다고함.
10점 만점의 9.5
0.5점은 예의상 ㅎㅎ

잘쉬다갑니다.",2021-01-01
52,트레블테러리스트,50,체크인 후 작은 문제가 있었지만 프로페셔널하게 대응하는 모습 인상적입니다. 객실도 넓고 깔끔합니다. 모든 것이 퍼팩!! 다음에 방문하면 또 묵을 것입니다.,2021-01-01
53,taewan kim,50,시티뷰 1박 했는데 전망도 좋고 룸에 공간이 여유로워서 정말좋네요. 건식세면대도 편리합니다 ㅎㅎ 아기침대랑 아기욕조도 준비해주시는 세심함 넘좋아요~~^^,2021-01-01
54,주연 허,40,"편히 잘쉬다 갑니다.
좋아요
어메니티랑 샤워기만 신경써주신다면 더욱 좋을것 같습니다.
침대도 편안하고 조명도 어둡지 않아 좋았습니다",2021-01-01
55,Sunny,50,아이들과 함께 제주여행 마지막날 공항 근처 숙소로 방문했어요 키즈룸이라 매트도 깔려있고 인디언 텐트 아기자기한 소품까지 참 좋아하네요(6살8살) 또 방문하고 싶어요,2021-01-01
56,박용택,50,"공항에서 너무가까워서 좋구 내부가 청결해서 너무좋습니다
방도 넓고 시내라 주변에 맛집 돌아다니기 좋습니다
다음에서 다시묵고싶네요^^",2021-01-01
57,Alex.Lee,50,"객실 : 방이 넓습니다. 구조가 좀 독특한데 세면대와 침대가 붙어있는 형태인데 방이 넓어서 이상하진 않습니다.
위치 : 제주시의 가장 중심부라 쇼핑이나 식당가기 좋았습니다.
시설 : 1층에 스타벅스와 바가 있습니다. 주차장은 지하4층까지 있는데 자리가 많지는 않습니다.",2021-01-01
58,이지효,40,별기대 안하고 예약했는데 가격대비 훌륭한 룸컨디션과 친절한 프론트 응대에 매번 투숙합니다.공항과 주위 관광지 접근성도 좋아요^^,2021-01-01
59,HT Hong,50,"룸이 크고 깨끗하고, 침대가 편합니다.
트윈으로 신청했는데, 더블과 싱글 침대를 각각하나씩 있는 방으로 배정해주셔서 편하게 쉬다갑니다.",2021-01-01
60,Hans L,50,제주시에서 아주 좋은 위치에 있어요. 1층에 스벅이 있어서 커피사기도 좋고요. 이마트고 근처에 있어요. 방이 넓고 깔끔하고 한라산 뷰도 좋네요.,2021-01-01
61,SeungchulShin,40,"베스트웨스턴 브랜드 자체가 최고급 브랜드 호텔은 아니지만, 기본기에 충실하고 나름 친절하다고 느꼈던 숙박이었습니다. 첫날숙박시 룸 1111호 천장에서 물소리(?)가 계속나서 다음날 룸교환을 요청하였으며, 다른방(1120호)으로 교환해주었습니다. 룸 자체는 문제가 없었는데, 길건너편에서 공사를 진행중이라 시끄러워서 다시 프런트에 룸교환을 요청드렸고, 흔쾌히 904호 룸으로 교체해주셨습니다. 도로변 반대쪽을 보고있는 방향의 룸이었는데, 아주 만족스러웠습니다. 프런트에는 한분만 근무하셔서 조금 웨이팅이 있을 수 있으나 친절히 응대해주셨습니다. 세면대가 화장실내에 있지않고, 룸안에 있는 조금은 특이함 구조인데, 변기 또는 샤워실 이용시 세면대를 편하게 사용할 수 있어서, 오히려 2인이상 투숙시 장점이 될 수 있을것 같네요. 코로나로 인하여 레스토랑이 운영은 안하는건 아쉬웠지만, 1층에 스타벅스가 위치해있어서 호테로비 분위기로 이용할 수 있었습니다. 고급호텔은 아니지만, 가격대가 저렴해서 모텔에 투숙할 바에야, 베스트웨스턴 호텔을 추천합니다.",2021-01-01
62,Lee eunju,30,"아이와 신화월드 묶었는데 쓸데없이 크고 재미는 없어서 지나가다 아이가 롯데시티가 예쁘다고 해서 하루 묶고 오늘 투숙했어요.
롯데시티에서 진행하는 감귤체험 갔다가 함께 온 샘이 저렴하고 좋다고 추천해주셔서 와봤는데, 뷰는 시티가 확실히 좋아여. 여긴 부분 씨뷰이긴한데 앞에 건물들 땜에 커텐 열기가 그러네요.

단 가격은 엄청저렴해요. 롯데 시티 1박도 안되는 가격에 2박 예약했는데, 방은 더 커요. 다만 생각보다 시설은 오래됨요.
길건너 아이가 좋아하는 맥도날드와 이마트가 가까워서 좋아요. 1층에 스벅두 있구요.",2021-01-01
63,이율이,50,"제주오면 거의 절반이나 모두 여기에서 묵어요
위치가 너무 좋고 접근성이 좋아 심심하지않아요 1층에 스타벅스있는것도 좋고 마트도 걸어가기 좋아요 출장으로 혼자 왔을땐 내내 여기에서 자고 친구랑 와도 여기 선호해요 여전히 넘 좋습니다",2021-01-01
64,JYL,50,제주도 여행에서 숙박할 곳을 찾다가 이곳에 오게 됐는데 정말 만족스럽습니다. 특히 1층에 스타벅스가 있어서 매우 편리했습니다. 다만 와이파이가 연결이 잘 안돼서 불편했습니다. 그 외에는 다 좋았습니다!!! 여기 오세요!,2021-01-01
65,연경 정,50,작년에도 제주 베스트웨스턴에서 지냈는데 이번에도 역시 잘했다는 생각이 드네요. 공항에서 365 타면 바로 호텔 앞 정류장에 내리고요. 스벅도 있고 방도 넓고 최고에요. 단 이번에는 와이파이가 너무 느리거나 끊겨서 왜 그런지? 그게 아쉽네요. 그래도 가격 대비 최고에요.,2021-01-01
66,JWSuh,40,"깔끔하고 좋습니다.
시내에 있어 더 좋습니다.
가족여행으로 안성맞츰입니다.
전망도 좋고 엘리베이터도 많아서 더 좋습니다.",2021-01-01
67,정영오,50,"시설은 넓고 깔끔해서 아주 좋았습니다
다만 차도변이라 저층은 소음이 좀 있습니다
그외 시설 청결도, 위치 모두 만족스러웠습니다",2021-01-01
68,Nya,50,"이가격에 세명이서 싱글3개있는방 구하기 쉽지않은데 가격대비 정말 좋습니다
다음날 공항에 가여한다면 정말 추천합니다",2021-01-01
69,Joel,50,"여행 마지막날 급하게 잡은 숙소인데 넘 만족합니다
가격도 합리적이고 방음도 잘되는거같아 잘 머물다 갑니다
또 방문할거 같아요!",2021-01-01
70,김수희,50,친구들끼리 오면 밤새 수다떨기바쁜데 방음이 잘되어 편하게 놀수 있어 좋습니다. 아래 스벅도 있고 배달도 많이 되고 편의시설도 가까이에 있습니다. 시설은 화려하지도 엄청 고급도아니지만 가격도 저렴하고 연식이 되어도 깔끔한느낌이 좋아서다음에 또 이용하고싶어요.,2021-01-01
71,Kang,50,비성수기라서 그런지 객실도 업그레이드해줘서 2박을 저렴한 가격에 머무릅니다.고급호텔같은 느낌은 없지만 숙박 장소로는 충분합니다. 공항과도 가깝구요.,2021-01-01
72,영주 이,40,체크인 하러 주차장 들어올 때 진입로가 골목골목이라 걱정했는데 도심에 있으니^^ 출차는 편해요. 프론트 친절하고 룸도 생각보다 넓고 깨끗합니다. 외이파이 잘 되는데 앞 쪽으로 공사하고 있어서 소음으로 늦잠은 못잤어요. 공항이랑 가까워서 천천히 체크아웃하려했지만 ....호텔 조식은 추천안해요,2021-01-01
73,민경성,50,"우선 프런트 직원분들이 친절하세요.
하나하나 신경도 써주시고 정말 감사했습니다.
제주도 비행기 결항으로 몇 일째 머무르고 있는데
불행중 다행히도 숙소에서 편하게 쉬고 있습니다.

방도 정말 깔끔하고 좋아요",2021-01-01
74,Fjf,20,"난 직장인,남자,35,연말에 홀로 생각정리하러 왔다.
정말 솔직하게 쓸게.
휴가때 홀로 여행다니는데 요즘 신규이며 저가 호텔들 꽤 괜찮다. 정말 10년전이면 두배는 받아도 될 정도인 호텔들이 많다. 이번에도 홀로 생각정리하러 제주도 오려고 신라스테이 예약했다가 결항되서 취소하고 급하게 여기 예약해서왔는데..
방크기는 큰편
컨디션은 오래된편(창문부터 더럽다)
카운터 여자직원분이 잘해주셨다.
이불에 고추장자국있었음.
제일 어이없는건.. 나 처음배정받은 방에서 와이파이안잡혀서 아이없었는데 말야.. 다른방으로 다시 받아서도 와이파이안됐다. 지금 이글 쓰는동안에도 와이파이 안잡고쓰는중이다. 와이파이 정말 아니다. 이게 꽤 크네.",2020-12-01
75,여친보고싶다,40,룸컨디션이 대체적으로 좋았으나 수압이 약하고 와이파이 신호가 약해 인터넷 연결이 가끔 끊어져 불편했으나 그것들 빼곤 직원들 서비스도 좋고 위치도 좋아서 대체적으로 만족스러웠습니다,2020-12-01
76,ONE,40,객실 내에 탁자가 없는 점은 조금 아쉽지만 1층에 스타벅스도 있고 호텔 자체의 위치도 번화가나 공항 나가기 편해서 좋음 깔끔하고 무난하게 묵을 수 있는 호텔 ^^,2020-12-01
77,단세02,50,"장점
공항 가깝고 접근성 좋아요
객실 많이 넓어요
1층에 스타벅스가 있어 좋아요
따뜻하게 푹 쉬었어요 모든게 만족스럽습니다.",2020-12-01
78,purelocust,40,"공항에서 가깝고
1층에 스타벅스 있고 근처에 편의점 맥도날드가 있어서 이용하기 좋았습니다
객실도 깔끔하고 아늑합니다",2020-11-01
79,Veroro,50,"13개월 아기랑 온돌방을 썼는데 너무좋았습니다. 벽에 모서리가드도 있어서 부딪히지 않게 하는 세심한 배려도 좋아요.
바닥은 따끈하고 온수도 잘 나옵니다. 샴푸 핸드워시 바디워시는 있는데 칫솔치약면도기, 빗은 개인이 준비하셔야합니다.

위치는 대로변 옆이라 사람이 많이다녀서 안전해요. 주변 술집모텔촌이 아니라 술취한 별로 못봤습니다.

제주공항과 가까워서 좋고 근처에 맛집과 카페가 있어서 좋습니다.아침에 급히 비행기타시는 분들은 스벅샌드위치 하나 먹고가세요!",2020-11-01
80,kanji,40,주위에 이마트 맥도날드 스벅까지 상권 좋아요 아침마다 스벅찾지않고 편리해요 시설도 깔끔합니다~~~~~이틀 묵었는데 디럭스보다 트윈공항뷰가 더 좋았어요~,2020-11-01
81,유나꽃,50,"깨끗하구 공항가깝고 스타벅스 맥도날드 근처에 있구 좋아요. 부모님과 함께 왔습니다 ^^**
다음에 재방문의사있어요~~ 건강하세요",2020-11-01
82,유정연,50,"방 컨디션도 괜찮고 외출하면 깨끗하게 셋팅해주시고 좋습니다.
공항과도 가까운거리억 1층에는 스타벅스가 있어요.
아이와 방쓰기 좋아요~~우선!!카펫이 아니라는 점이 제일 마음에 들어요~~",2020-11-01
83,김은경,50,"공항에서 멀지도 않고
1층에 스타벅스가 위치해 있어요
주변에 편의시설도 많아서 정말 좋아요
객실도 마음에 들고
따뜻한 물도 잘 나오네요
정말 만족해요 :D",2020-11-01
84,puri1004,50,"제주도 두번째 여행의 벌써 두번째 방문입니다.
출국전에 저렴하게 이용할 수 있어 방문했는데
이게웬걸 제주여행중 가장 멋진숙소가 되었습니다.
싱글트윈을 디럭스로업글해쥬는 이벤트로 더블 싱글베드의 패밀리룸사이즈에서 넓고 편안하게 이용했습니다.
손비누나 샴푸로있는 비자향의 물비누와 바디샴푸도 너무 좋았습니다.
항상제주도 여행마무리에 베스트웨스턴 조선호텔을 이용하고나면 기분좋게 여행이마무리되는것 같아요 감사합니다.^^",2020-11-01
85,Jane,40,"공항이랑 가까워서 여행첫날 숙소로 잡았는데
깔끔하고 좋아요 시내랑 가까워서 주변맛집가기도 좋고 주차도 편해요 카운트 직원들도 친절해요",2020-11-01
86,Amine,50,방이 넓고 깨끗합니다. 직원들도 친절합니다. 가격도 좋고 근처에 일이 있거나 관광시에도 방문하기 좋습니다. 방음도 잘 됩니다.,2020-11-01
87,유경언,50,"아이와 함께 머물 호텔 찾다가 여기 후기가 좋아 예약하게 되었어요~아이가 오자마자 인형과 텐트에 관심을 보이네요~
침대가드도 미리 얘기했더니 설치해주셔서 좋아요~
공항에서 가까워 더욱 편하게 머물다 갈 수 있을것 같아요~",2020-11-01
