,nickname,score,review,stay_date
39,H.Y. Becky kim,40,"모션베드+플스 조합이 진짜 호캉스에 완전 꿀이네요. 침대를 벗어날 필요 자체가 없는 편안함...♡
5층 방을 받아서 뷰는 기대 안했는데 SM타운 전광판을 비롯해 전광판이 여러개 보이다보니 은근히 역동적인 뷰가 나름 괜찮았어요. 탁 트인 뷰를 원하면 루프톱 바에 올라가서 맘껏 즐기면 되구요>ㅂ<
개장한지 얼마 안돼서 욕조를 비롯한 모든 게 다 깨끗한 점도 안심이에요.
다만 시티뷰는 도로소음이 좀 있다는게 옥의 티네요. 그만큼 전철역도 코엑스도 가깝지만요.",2020-09-01
40,Smalldam,50,"처음 방문한곳이지만 자들 너무 친절하셔서 감사햇습니다!!!특히 프론트스티브님!!!!
너무 친절하게 응대해주셔서 너무 감사햇습니다!!!
강추입니다 강추요!!!",2020-09-01
41,Sunho,50,프론트부터 방역지침준수 그리고 직원등의 친절함 무엇보다 호캉스의 진리를 경험할 수 있었습니다 다음에 또 방문하겠습니다,2020-09-01
42,종훈 곽,50,너무 좋았어요 ~~~🙂 신라스테이 삼성에서 너무 친절하게 해줘서 재밌게 시간보내고 조은 시티뷰 까지 보고 너무너무 조아용~~,2020-09-01
43,김진주,50,"데스크에서 직원분께서 친절히 응대 잘해주십니다. 로비도 맘에 들고, 그리고 호텔 위치도 삼성역과 가까워서 찾아오기 좋습니다.",2020-09-01
44,Han Seong Woo,50,"가격대비 매우 높은 만족감을 주는 호텔이라고 상각이 듭니다
아베다 어매니티를 사용허고 있는 호텔이기도 하고 보안 및 위생상태가 높다고 평가할수 있어요!!",2020-09-01
45,Seung won,50,최근에 새로 지은 호텔이라 그런지 시설도 깨끗하고 서비스도 엄청 좋았어요! 로비가 탑층에 있어서 뷰도 너무 멋지고 특히 루프탑 테라스가 최고네요 :),2020-09-01
46,준영qor,40,안냥하세요 반갑습니다~~!기분전환하러 왔는데 싱글로 예약을 했는데 더블로 바꿔주시고 서비스안내도 잘해주셔서 만족스럽네요! 코로나때문에 많은서비스를 즐기지 못하지만 잘 쉬다 가겠습니다,2020-09-01
47,haeun Jo,50,"강남쪽에 숙박할일이 있어서 예약했어요
교통도 편리핮니다
건물도 좋구 코로나지만 체크인도 신속하게 잘되어 좋습니다 :)",2020-09-01
48,kyeongen lee,50,무빙배드가 정말 편하고 좋았어요!!! 그리고 플레이 스테이션도 정말 즐겁게 하다 갑니다. 저희가 머물던 곳은 시티뷰였는데 바로 앞에 파도 전광판을 수시로 볼 수 잇어서 정말 행복했어요~ 잊지 못할 추억을 만들어주신 신라스테이의 서비스와 쾌적한 객실에 무한감동과 행복을 느끼고 갑니다♥️♥️,2020-08-01
49,Noojgnas,50,2박동안 부족함 없이 어메니티 및 각종 요청사항에 대해서 친절히 응대해주셔서 정말 감사드립니다. 덕분에 최고의 주말 보낼 수 있었습니다. 앞으로 기회가 된다면 쭉 더 이용하고 싶습니다. 와인잔 및 오프너는 체크인 할 때 말씀하시면 친절히 모두 제공하시니 다른 이용객분들 께서는 침고해주시기 바랍니다. 청소도 깨끗이 해주시고 정말 만족스러운 투숙이었습니다. 감사합니다.,2020-08-01
50,Grace,50,"신설 지점이라 모든 시설이 깨끗하고 좋았습니다.
무엇보다도 로비도 그렇고 고층 룸, 시티 뷰 옵션 시 뷰도 좋고,
직원분들 모두 친절하셔서 좋았습니다. 또 오고 싶네요",2020-08-01
51,hyejini,50,친구들과 같이 하루 숙박했는데 너무 좋아요! 뷰도 좋고 생각보다 방도 넓어서 좋았어요! 체크인할 때 직원 분들께서도 너무 좋게 응대해주셔서 감사한 마음만 들었답니다. 다음에 또 가고싶어요!,2020-08-01
52,Eunji,50,"여름 호캉스로 신라 스테이 삼성에 방문했어요. 컴포턴트 레저룸으로 예약했습니다.

우선 접근성이 굉장히 좋아요! 삼성역 7번 출구 바로 앞이고, 맞은편에는 코엑스와 현대백화점이 위치해 있어 굉장히 편리했습니다!

객실 내 스마트 티비, 모션베드, 블투 스피커등이 있어서 호캉스로는 정말 최고인 것 같아요. 푹신한 침대에 누워 넷플릭스를 보고 있으니 천국이 따로 없어요ㅜㅜ 룸컨디션도 또한 정말 좋았고, 시티뷰에 푹신한 침구까지 덕분에 좋은 주말 보낼 수 있었어요!

체크인 때부터 요청 사항 하나하나 친절하고 즉시 대응해주셔서 서비스도 너무 좋았네요 :) 다음에도 호캉스 온다면 신라스테이 삼성을 선택할거에요!",2020-08-01
53,Jay,50,서울에 살지만 서울을 여행하는 느낌을 받고 싶을 때 신라스테이에 옵니다. 특히 신라스테이 중에서도 삼성은 새로 지어서 그런지 쾌적하고 신라스테이만의 장점을 모아놓은 곳 같아요. 잠깐씩 쉬러 올 때 다시 올 거 같아요.,2020-08-01
54,Elena,50,"오픈시기에 투숙후 재방문 입니다^^
여전히 직원분들 친절하시고 룸컨디션 좋아서 ,
연박하는 동안 편안하게 일정 보냈습니다.
삼성점 추천합니다!",2020-08-01
55,KiM,40,여름휴가로 호캉스하려고 왔는데 직원분들도 친절하시고 오픈한지 얼마 안된 호텔이라 시설도 깔끔하고 룸 컨디션도 좋았습니다~ 스마트 티비있는 방이라 넷플릭스도 보고 좋았어요 :-),2020-08-01
56,Jojo,50,"삼성역 7번 출구 바로 앞에 위치해서 접근성도 굉장히 좋은데, 호텔도 전반적으로 너무 만족스러워서 행복한 주말 보냈습니다 !

객실 내 스마트티비, 모션베드, 블루투스스피커 등등 전부 새거에 고사양이라 편하고 즐거우면서 쾌적했음. 그덕에 비오던 저녁엔 플레이스테이션과 넷플릭스 등으로 즐거운 시간 보낼 수 있었음.

서비스는, 체크인때부터 해서 투숙 도중 한번씩 프론트에 요청할 사항들이 있었는데 매번 친절하고 즉시 대응해주셔서 너무 감사했습니다.

위치나 그 위치덕에 누렸던 시티뷰나 모두 더할 나위 없었습니다! 요즘같이 어디 여행가기 힘들 때 호캉스하기 정말 좋았습니다 :)",2020-08-01
57,김도현,50,신식이라 그런지 건물이나 룸 컨디션도 최상이고 무엇보다 직원분들이 너무 친절하셨어요! 1박만 하는데 더 머물고 싶네요ㅠㅠㅠ 재방문하고 싶은 호텔입니다 ㅎㅎ,2020-08-01
58,choi_breeze,50,"새로 오픈한지 몇개월 되지 않아서 룸 컨디션이 최상이랍니다.
직원분들도 친절하고 컴포트 룸에선 모션베드도 즐길수 있어서 자주 이용해요
다양한 패키지도 많고 욕실도 깨끗해서 좋아요",2020-08-01
59,Rrrrr,50,"코엑스 뷰도 깔끔했고 전반적인 룸컨디션도 좋습니다.
플레이스테이션 되는 방으로 했는데 게임 시리즈도 유명한거 많아요!
잘 쉬다 갑니다.",2020-08-01
60,Chico Park,50,비와서 정말 최악의 휴가가 될 뻔 했는데 좋은 시설 플스 넷플만 봐도 최고의 힐링이 된 호캉스였습니다 고맙습니다. 모든게 새거고 서비스도 좋고 위치도 최고입니다.,2020-08-01
61,신민수,50,좋아요 역시. 시티뷰는 말할 것도 없고 직원들의 상냥한 체크인 정말 서비스인 다웠습니다. 혼자 투숙하면서 세심하게 봤는데 불편한 부분보단 좋은 부분이 더 많은 신라스테이 삼성 완벽했습니다. 체크인 직원 sofie?님 친절한 응대에 재방문한 저의 돈이 아깝지가 않았네요. 굿굿,2020-08-01
62,hyunjeongp2018,40,24시간 스테이 프로모션이 떠서 오게 되었는데 시티뷰가 정말 인상적이였어요! 숙소에서도 멋있지만 21층 루프탑에서 봐도 장관! 코엑스랑 가까워서 레스토랑 쇼핑 가기도 좋아서 도심 속 호캉스하기에 제격입니다,2020-08-01
63,Deuk Kyu Y,50,코엑스가 보이는 시티뷰가 멋있습니다. 21층 루프탑에서 코엑스전경을 보는것도 멋지고 코엑스가 근접해있어서 식사 및 문화생활을 즐기기에 좋습니다.,2020-08-01
64,Minyoung yoon,40,언니와 함께하는 호캉스인데 직원들이 매우 친절하고 객실이 좋았습니다. 객실에서 바라보는 뷰가 좋으며 방음이 잘됩니다.,2020-07-01
65,JiMin Park,50,"마을뷰 이긴하지만
그래도 조용하고 방컨디션도 좋았어요♡
그리고 루프탑 뷰도 날씨도, 너무 완벽한!!
특히 루프탑음식이 너무 맛있었요!!
적극추천!!!♡",2020-07-01
66,Bin Lee,50,"룸컨디션도 괜찮고 루프탑 바가 예술이예요!
한강을 바라보며 맥주마시면 대박!
유리창이 시트지로 가려져서 뷰가 살짝 아쉬워요 ㅠ",2020-07-01
67,Shim dada,30,규정상 3시부터 체크인인데 로비가 너무 작길래 3시에오면 붐빌것같아 4시반에 왔는데도 20분을 넘게기다려서 체크인했습니다,2020-07-01
68,JUNHEE,50,"신설이어서 깔끔하고 다른 지점보다 시설이 좋아서 추천드립니다~!
호텔 즐기러 오시는 분들이 많아서 사람이 많았는데 인원대비 체크인도 신속하게 해주시고 친절하게 안내해주셔서 기분이 좋았어요

뷰도 예쁘고 접근성도 매우 좋아서 호캉스 , 비지니스 둘다 적합해요
체크인 해주신 HAZEL ?? 직원분 덕분에 기분좋게 쉬다가요
제가 이것저것 많이 질문했는데 친절하시더라구요 ㅎㅎ",2020-06-01
69,Jae Han,50,이번에 서울로 놀러가서 신라스테이에 2박3일 지냈습니다. 객실도 너무 깔끔하고 아 진짜 서울은 이렇게 깔끔하구나 느꼈습니다. 뷰로 너무좋고. 직원분들도 너무너무 친절하시더라구요. 가격은 싼편은 아니지만 그만큼 대우도 좋고 시설깔끔한고 다음엔 가족들도 같이 오면 좋겠다는 생각이 들어요. 코로나때매 청결한것도 좋아서 안심하고 다녔습니다.,2020-06-01
70,Bomi,50,건물 깨끗하고 냄새도 안나고요 시설 좋고 프런트 직원들 굉장히 친절합니다 😊 남편이랑 갔는데 아주 만족스러웠습니다.,2020-07-01
71,Dasol Kim,50,"비즈니스차 온거라 별 기대 안하고 왔는데, 호텔 자체도 깔끔하고 룸도 깨끗해서 좋았습니다.
고객 서비스 퀄리티도 타호텔에 비해 높아서 자주 애용할 것 같습니다.",2020-06-01
72,신혜선,50,"일단 네임밸류 호텔값합니다. 깨끗하고
로비에와서는 직원들이 다정하게 맞이해주며 무슨 질문이든 친절하게 대응해줘서 참 좋았습니다^^ 또 호캉스부리러 가고싶어요!",2020-06-01
73,Pjs,50,"편하게 쉬다왔어요.
오픈한지 얼마 안되어서
호텔이 깨끗하고,
프런트직원들은 상냥하고 친절하였고,
객실도 편하고 음식맛도 좋았어요.
다음에 또 방문하고 싶습니다.",2020-06-01
74,Hyun,50,안녕하세요. 기분 좋게 지내다 와서 너무 행복했어요~ 가족들이 너무 기분좋은 여행을 하고 왔어요~ 직원들이 매우 친절했어요! 특히 프런트 직원들 :) 또 오고싶네요~!,2020-06-01
75,Yunsungm,50,친구들끼리 놀러갔었는데 시설도 깔끔하고 로비도 깔끔하고 루프탑도 되게 좋았어요 특히 프론트에 계신 분들도 무척 친절하셔서 더 좋았던거 같아요 잘 놀다 갑니다,2020-05-01
76,Jjangjjin,50,"늦은 시간에도 친절하게 응대해주는 프론트 직원들에게 미안하면서 너무 고마웠습니다. 새 호텔이라 시설도 너무 깔끔했고, 코엑스를 마주한 뷰에 이끌려 두 번 보게 되더군요. 다음에 또 서울로 출장을 오게 된다면 신라스테이 삼성점으로 오겠습니다. 친절한 응대 감사합니다.",2020-06-01
77,Julia Yoo,50,"데스크 직원들도 친절하고, 편안하고 깨끗합니다
자세하게 안내해주시고, 불편함 없이 지냈습니다
교통도 편리해서 다니기 좋네요",2020-07-01
78,Min,50,"새호텔이라 그런지 깨끗하고 프론트직원들도 너무친절했어요 기분좋게 쉬다갑니다
다음에 근처오게되면 또 여기로 숙소정할거같네요",2020-06-01
79,Giorgio,50,오픈했다거해서 여자친구랑 같이 넷플릭스 사용가능한 룸으로 1박 했습니다! 오픈 호텔이어서 그런지 객실이 다 새거 티가나고 엄청 깨끗했습니다!! 특히 체크인 체크아웃 했을때 직원분들 너무 친절했습니다 Jenny jo 님 감사합니다! 저녁에 루프탑 뷰는 말이 필요없습니다ㅠㅠ여자친구도 너무좋아해서 뿌듯했네요 다음에 꼭 다시오고싶습니다 주변사람들에게 다 추천하고있어요 !! 별다섯개호텔입니다.,2020-06-01
80,Jiyoung,30,타 신라스테이보다 신축이어서 전반적으로 쾌적하네요 로비도 고층에 있어서 뷰 좋아요~ 주변에 편의시설 많고 추천합니다!!!!,2020-06-01
81,simsimhan,50,깨끗하고 친절하고 아늑해서 좋았습니다 역하고도 가까워서 편하고 만족하고 갑니다 삼성역 근처라 코엑스 구경하기도 좋고 도로뷰도 좋습니다,2020-06-01
82,Namminji,50,"입구부터깔끔하고 역시새건물이라 너무좋아요
다음에 또이용하려구요 뷔페도너무맛있어요 ㅎㅎㅎ 세번째방문입니다",2020-06-01
83,Danny2002qwer,30,"친절하여정말고맙다
깨끗하여정말고맙다
시설이좋타하여정말고맙다
직원분들이정말친절하고뷰가좋아행복하였다",2020-06-01
84,Dahee Joo,50,"매달 방문할 때마다 너무 좋습니다. 직원분들도 너무 친절하시구요! 좋은 뷰에서 조식도 먹고 행복한 시간 보냈습니다!
또 올게요~",2020-06-01
85,갓꼬이료코우,50,"와이프랑1박 이용하였습니다.
체크인시 코로나관련 설문지 작성 및 온도
측정을 하더군요 역시 ~ 코로나관련 믿음직한
호텔이였습니다.
특히 프런트 직원이 상당히 친절하였고
전 직원 마스크를 쓰고 계셨지만 마스크 위로
웃으면서 친절한 인상이 기억이 남습니다.
그리고 20층 Cafe에서 디너를 이용하였는데
검정색 옷입은 남자분 상당히 친절하셨습니다.
배정받은 객실또한 코로나관련 철저히 방역을
한 느낌을 받았습니다.
군더더기 없이 상당히 만족스러운 숙박 이였으며,
다음에 또 이용하려고 합니다.
특히 모션베드와, 플레이스테이션, TV블루트스
스피커는 이제것 경험해보지 못한 최고 호텔이라고 생각합니다.다음에 또 재방문의사 100% 입니다.
최고 신라스테이 삼성
21층 로비에서 뷰가 너무 이뻐 사진 담습니다.
감사합니다. 번창하세요",2020-06-01
86,정은 심,50,"새로 지어진거라 그런가 깔끔해사 마음에 들었습니다. 직원들이 친절해서 좋았고 시티뷰최고에요~
꼭 시티뷰로 묵으시길 추천드립니다",2020-06-01
87,James0991,50,만족스러운 경험이였습니다. 다음에와도 또 올거같아요 21층에서 체크인하는건 참고하세요. 3시 정각에 방문시 체크인대기가 있습니다. 주차 1박당 만원이 있고 기계식 + 일반주차가 혼합되어있습니다,2020-06-01
88,배트맨이얌,50,"시원한 룸과 삼성동 뷰가 너무 좋았고 저녁뷔페는 깔끔하고 맛있었어요^^무더운 여름날 호캉스로는 최고입니다.
정말굿입니다.한번 가보면 누구나 맘에 들어합니다",2020-06-01
89,피피피퍄,50,컴포트레저룸에 묵었어요 스마트티비로 넷플릭스 유투브 다 볼 수 있고 게임도 할 수 있어 좋았어요 친구랑 둘이 좀 쉬러 왔는데 쇼핑하고 맛집도 가고 기분전환 확실히 했네요 룸은 10층이고 뷰도 좋고 깨끗해서 기분좋게 묵었습니다 루프탑에서 보는 야경도 좋아요♡,2020-06-01
90,AJY,50,코로나 때문에 멀리 못 나가고 호캉스하려다가 신라스테이 삼성이 새로 생기고 뷰도 좋아서 선택했어요. 접근성도 아주 좋아요. 직원분들 엄청 친절하시고 고층이라 밖으로 보이는 코엑스뷰가 정말 이뻐요. 아마 시티뷰는 서울에서 손에 꼽을 듯합니다. 깔끔한 것도 너무 좋았고 가장 좋았던 건 루프탑ㅠㅠ 외국 호텔 가면 꼭 하는게 루프탑 방문이었는데 한국에서도 할 수 있어서 너무 좋았어요! 친구랑 왔는데 다음에 가족들이랑 또 방문하고 싶어요.,2020-06-01
91,World Traveler KR,50,"루프탑이 야경이 무엇보다 좋았고, 선선한 바람을맞으며 먹었던 타코치킨&맥주는 기억에 많이 남습니다. 체크인시에는 너무 친절하고 좋았으며 체크인을 도와준 도글라스 킴을 가장 칭찬 합니다. 객실은 컨포트레저로 스마트티비와 모션배드를 썻는데 여자친구가 정말 좋아해 다음에 또 오자고 하였습니다. 기회가 된다면 다음에 또 오고싶은 호텔입니다.",2020-06-01
