,nickname,score,review,stay_date
15,JHW,40,이거전에는 다른 호텔갔는데 거기 보다 넓구요 라운지도 있고요 근데 주변에 나이트있고 해서 밤에는 좀 시끄러운듯 그래서 그쪽 피해서 방을 주시긴 했어요 부모님모시고 가서 나름 가성비 생각 하며 찾은건데 부모님은 만족 하셨어요 그리고 샴푸 이런거 다 아베다 꺼 써서 좋고요 칫솔치약도 일회용 치곤 나쁘지 않고 청소하시는분들도 친절 하시고 좋습니다,2019-08-01
16,sohyun,50,위치도 적당히 괜찮았고 숙소도 좋았습니다 직원들도 넘 친절하셨어요 방도 깨끗했어요 다만 물 세기가 좀 아쉬웠습니다  그것빼곤 깔끔하고 넘넘 좋았어요 다시 이용할거예요 ,2019-08-01
17,유진 문,50,늦은 시각 주차를 하려고 하는데 만차여서 직원분이 도움을 주셨습니다 주차부터 차에서 내릴때도 부모님과 아이를 챙겨주시고 앞차와의 간격도 한번 더 확인해주시는데 너무 감동이었습니다 어떤 호텔보다도 직원분의 친절함은 기억에 남을 것 같습니다 하드웨어가 더 좋은 호텔이 많지만 한번더 신라스테이를 방문할것 같네요,2019-07-01
18,Edel Avoir,50,역시 미리미리 예약을 안해두면 꼭 트윈이다 항상 혼자지만 침대는두개그래도 불편한건없다 깔끔하고 방음도 겐찮은듯 조식을 늦게일어나 놓쳤다그래도일층 에서 커피와함께빵도먹었다돈주고중국인관광객들이 괘 있는듯,2019-07-01
19,앙기모띠,50,공항과 가까워서 매우 편리했음 프론트 직원 친절해서 피곤한 일정이었으나 편히 쉬었습니다  다음에 제주도 방문시 재투숙 할 예정 주차장에서 직원의 도움을 받긴 했지만 주차공간이 많지 않아 주차하는데 힘들었음,2019-06-01
20,Jeong hak min,50,제주신라스테이를 5월 15일에 1박 묵었는데 시설도 깨끗하고 직원들도 친절해서 좋았습니다 이번 처음으로 묵었는데 다시 가도 좋을 숙소입니다,2019-05-01
21,TY LEE,50,아가 두돌맞이 가족여행 공항이랑 가깝고 이동하기 편해서 좋았어여 직원분들이 친절하셔서 편하게 지내다 왔습니다  다음에 또 제주도 여행을 계획한다면 또 가려구여 ,2019-02-01
22,성만 황,50,제주신라 스테이 에예약을 못해근처의 뷰스트웨스턴 제주 호텔에서 1박 쾌적한 시설에서 숙면을 취했습니다 비즈니스 출장에도 좋아요,2019-01-01
23,YD.K,50,시내 중심가 진입로인 좋은 위치 넉넉한 지하 주차장 나쁘지 않은 로비 분위기와 건물 시설 편하고 따뜻한 침구 그리고 욕조와 아베다 어메니티 등 모든 부분에서 적당한 시설을 갖춘 적당한 가격의 호텔입니다  단 1월 기준 새벽에 실내는 좀 서늘했으며 조식은 보기보다는 맛이 아쉬웠습니다,2019-01-01
24,milkywayEun,40,공항과 매우 가깝고 주변에 상점이 많아 무엇을 사기가 좋았다 룸컨디션도 매우 깨끗하고 프론트도 친절하다 명성에 걸맞다,2019-01-01
25,서리와바기,50,가성비가 좋아 신라스테이가 있는 도시에서는 거의 신라스테이에서만 숙박을 합니다 제주 신라스테이 역시 만족스러웠습니다 프론트 직원들이 너무 친절했고 방카드키가 없으면 엘리베이터를 탈수 없는 시스템도 좋았고 깔끔한 방도 좋았고 편안한 침구도 좋았고 무료 주차도 좋았고 번화가 중심이라서 위치도 좋았고 아무튼 전부 좋았습니다 위치가 정말 좋았던게 바로 옆에 편의점 있고 건너편에 스타벅스 있고 바로 뒤에 식당도 많고 2분만 걸어가면 나이트클럽도 있고 5분만 걸어가면 쇼핑거리도 있어서 이 호텔 주변에서 모든걸 해결할 수 있었습니다 조식당은 맛도 없는데 종류만 많은 그런 뷔페가 아니고 정말 딱 필요하고 맛있는 음식들만 있어서 맛있게 먹었습니다 쌀국수로 해장하는데 너무 맛있어서 3그릇 먹었네요  조식당이 꼭대기층이라서 바다가 보이는 전망에서 아침식사를 할 수 있습니다 객실 와이파이는 별도의 비밀번호를 입력하지 않아도 무료로 사용이 가능했습니다,2018-11-01
26,Seaside65786946926,40,너무 깔끔하고 깨끗해서 좋아요 중간에 큰등이 너무 좋아요  너무 깔끔하고 깨끗해서 좋아요 중간에 큰등이 너무 좋아요  좋아요,2018-11-01
27,W.C. Seoul,40,공항에서 택시타고 신라스테이제주 체크인 출장 차 혼자 잘 쉬다 왔습니다 깔끔하고 깨끗하고 신라스테이 만의 분위기가 좋았어요 다만 루프탑은 컨셉이 좀 다른느낌이었어요,2018-11-01
28,young,40,제주도 시내에 위치한 덕분에 저녁 비행기로 제주도를 도착했을때 지내기 좋습니다 다만 주차장이 넉넉하지는 않아서 자리 찾는데 오래 걸렸습니다  객실은 깨끗하고  침구류도 냄새 없이 좋았습니다 시내에 위치해 있어서 특별한 전망은 없습니다  조식은 괜찮았습니다 그런데 제주도 여행왔으니 굳이 신라스테이 조식을 챙겨 먹을 필요는 없는거 같아요  다음에도 금요일 저녁 늦게 제주도 도착한다면 신라스테이로 가고 더 일찍 도착했다면 숙박하지 않을꺼 같습니다,2018-11-01
29,Justin J,50,서귀포의 저가형 호텔에서 1박 후 이동한 제주시의 신라스테이 제주 이번이 3번째 방문하는 데 역시 신라의 자회사 답다 15시 체크인 할 때 트레이니 한명만 프론트에 놓아두고 아무도 없어서 의아했지만 나름 친절히 최선을 다하는 모습과 이미 전에 방문한적이 있어서 대충 알고 있었기에 불편함은 없었다 해가 잘드는 방 또한 마음에 들었고 깨끗이 정돈 되어 있는 객실도 좋았다 단지 숙박업소 특성상 머리카락은 아무리 신경써도 오쩔수 없는것 같다는  그래도 종이컵에 위생비닐 덕에 청결에 맣이 신경 쓰고 있다는 생각에 별 다섯개 준다 다음에도 방문을 기약하며 이 마음에 상처 주지 않기를,2018-10-01
30,Young-Eek J,50,제주시내 중심에 위치한 최고의 호텔 비지니스 호텔이지만 가족들에게도 최고의 호텔임 교통 매우 편리 공항에서도 아주 가까운 호텔 주변에 상가와 맛집 많음 신라스테이 답게 아주 깨끗 루프탑에서 저녁에 먹는 맥주맛도 좋음 맥주와 와인 가격도 합리적 직원 친절,2018-10-01
31,RaymondKang,50, 공항에서 10분거리며 제주핵심상권인 신제주 중심에 있어서 늦게 체크인해서 주변에 식당가등 편의시설 잘 이용했습니다  방이약간 작지만 가격대비 만족합니다 욕실이 넓고 배스텁 있어 좋았습니다  바로 앞이 번화가라 밤에 약간 시끄러울수도 있음  제주 여행출발 거점으로 추천함  침대 역시 편안했음,2018-09-01
32,3sh0001,10,투숙일정  201891517 투숙객실  909호 조식포함  만족사항둘째날 추가로 요청한 어메니티 및 타월등을 마리야 직원분께서 친절하고 충분하게 챙겨주심체크아웃 시 프론트 직원분이 친절하심  불만사항 1객실 창가 앞 쇼파와 침대 협탁 아래에 먼지와 메리카락이 많음눈에 보이는 곳만 청소한듯한 인상 29월17일 7시30분경 조식당 계란요리 담당하시던 조리사님이 마스크도 쓰지 않은채 오믈렛을 만들며 기침을 함고개를 돌려 기침하긴 했음 3객실 천장에 전구가 나가있음 4체크아웃 때 1층 화장실에 잠시 들렀다 변기가 막혀있고 너무 지저분해서 볼일을 못보고 그냥 나옴,2018-09-01
33,integrity01,50,해운대 백사장에서 걸어서 5분입니다 수영하고 그냥 룸으로 들어와서 물론 호텔앞 공기세척기 사용해서 모래등 어느정도는 털어내고 샤워하면 됩니다 직원분들의 응대도 친절하고 무엇보다 신라호텔의 세련됨이 호텔의 분위기를 단순한 비지니스급이 아니라 주변 5성급에 견주어도 될 만큼의 값어치를 제공합니다,2018-08-01
34,BlackStar_Lazarus,40,신라스테이는 호텔 신라의 저렴한 브랜드이기 때문에 뭐 엄청난 서비스 무지무지 맛있는 음식 그런거 생각하심 안되고 그냥 저냥 가격 적당하고 깔끔한 비지니스호텔이다 라고 생각하면 됩니다 별 기대 안하고 가면됨 조식은 비추 루프탑에서 술한잔 하는거 괜찮음,2018-06-01
35,YD_Kim,50,좋은 위치에 있으며 로비로 들어서자 넓은 로비와 인테리어에 좋은 인상을 받았다 객실도 깨끗하고 침구류도 편안해서 잠을 푹 잘수있었다  체크인을 도와준 남직원과 체크아웃을 도와준 여직원도 친절하게 대해줘서 감사하다는 말을 하고 싶다,2018-06-01
36,SummerEllaHee,40,제주에 늦게 도착했거나 이른 아침에 공항에 가야한다면 정말 최적의 위치를 자랑하구요 게스트하우스나 펜션에서 하루 보내고 하루쯤은 호텔에서 푹 쉬고 싶다하면 이 호텔을 추천드려요 제주 서쪽 협재에서 놀다가 다음날 아침에 공항으로 가야해서 일부러 이호텔을 잡았구요 택시타고도 공항까지 몇분 안걸립니다 인근에 편의점이나 스타벅스등 다양한 가게들이 있어서 편리합니다  다만 주차가 저녁쯤 되면 금세 만차가 되어서 주차 한번 하고 나면 이동하기가 쉽지 않습니다 하지만 직원분이 주차장에서 계속 정리해주고 계셔서 큰 문제는 없으실거에요,2018-06-01
37,마이송,40,공항에서 가깝고 주변에 먹을곳이 많아서 좋아요 특히 루프탑이 있어서 저녁시간에 좋구요 그리고 침구 베게는 특급호텔급 제주시에서 숙소를 찾는다면 강추합니다 조금 아쉽다면 부대시설이 없어서 딱 편하게 자기에 좋습니다,2018-06-01
