,nickname,score,review,stay_date
10,mumumu,40,셋탑박스가 포함된 패키지로 예약했었는데 프론트 직원분께서 설명을 꼼꼼히 해주셔서 금방 연결할 수 있었어요. 그리고 파크뷰로 업그레이드도 해주셔서 좋았어요! 창문이 없었지만 나름대로 뻥 뚫린 느낌이 느낌이었어요.,2021-01-01
11,Hee,50,깔끔한 객실과 친절한 직원들 덕분에 편하게 잘 쉬고 갑니다 동탄에 오면 다시 신라스테이 동탄에 머무를 예정입니다 추천드려요 ㅋㅋ:),2021-01-01
12,Nam,50,"아주아주 좋은 호텔입니다
잘 쉬다 갑니다
다음번에 또 와야겠네요
기회가 된다면 꼭 다시 방문하겠습니다
ㅋㅋㅋㅋㅋㅋㅋㅋ",2021-01-01
13,Yong Jin,50,"비즈니스 차 방문한 곳이지만 내집처럼 편안히 잘 쉬다갑니다. 추후 재방문 의사 있습니다.
친절한 직원분들 응대 감사합니다.",2021-01-01
14,Kim Yong,40,"동탄 아늑한 휴식처 신라스테이 좋습니다.
우리동네인데 자주이용해야 겠습니다.

나름 열심히 하면 주어진 나만의 시간 굿밤",2021-01-01
15,Jsb1230,50,당일 숙박 상품 이용했습니다. 룸도 깔끔하고 청소 상태도 괜찮았습니다. 로비 직원들도 매우 친절했습니다. 다음번에도 이용하고 싶네요.,2021-01-01
16,Leehy,50,"연말에 투숙했는데
객실도 작을줄알았는데 생각보다 넓네요
그리고 깨끗하고 침대도 넓고 너무 좋았어요!
자주 이용하고싶네요",2021-01-01
17,Kim,50,"깔끔하고 주변에 식당과 슈퍼가 있어서 좋아요.
호텔 이불이나 컨디션도 좋고 직원분들도 친절합니다. 가성비 좋은 호텔이에요.",2020-12-01
18,Maps38723456966,50,"첫방문이였는데 위치좋고 룸컨디션이나 높은층수라 뷰도 좋았습니다.
직원들도 친절하게 안내해주셔서 좋았습니다.
재방문의사 100%입니다.",2020-12-01
19,정현석,50,"로비부터 방까지 마음에 안드는곳이없네요!!
깔끔하고 예뻐서 맘에 듭니다
야경도 이쁘네요~
잘 쉬었다 갈수 있겠어요
다음에도 방문하겠습니다!",2020-12-01
20,Elena,50,"패키지 구성도 좋고 가격도 넘 좋습니다
방의 깔끔함은 기본이구요
책상이 넓어서 노트북 켜고 일하기도 좋고
쇼파도 좋아요
조용해서 쉬기에도 좋고 특히 로비가 최고입니다!

그냥 로비에만 와서 앉아 있기만 해도 좋을거 같아요",2020-12-01
21,김소라,50,"코로나로 인해 정부에서 갑자기 예약률 50%로
낮추라는 지시를 내려서 취소가 될뻔했지만,
프론트 데스트 직원분들께서 최선을 다해
양해해주시고 방법을 찾아봐주신 덕분에
다행히 일정이 꼬이지 않고 방문 잘 했어요 👍🏻

다음에도 꼭 신라스테이동탄에서 머물거예요.
객실도 깔끔하고 가성비 굳이네요

굳굳굳굳 👍🏻",2020-12-01
22,이지지,50,깔끔해요 잘쉬다가 갑미다. 만족합니다. 담에 재방문 하려고요. 😃 근데 주차타워에 자리가 부족해서 다음에 올땐 도보로 오는게 평하겠네여,2020-12-01
23,Knway,50,방 너무 깔끔합니다!! 생일에 호캉스를 위해 놀러왔는데 방도 아쁘고 청결합니다!! 특히 직원분들이 같은 신라스티이중에서도 더 친절한 것같습니다. 다음에 기회가되면 또 갈 예정입니다!!,2020-12-01
24,ungji.kim,50,"다음주에도 5박 더 숙박 예정입니다.
깨끗하고 친절하고 좋아요
앞으로도 자주 숙박 할 예정입니다.
주변에 맛집도 많아서 좋습니다",2020-12-01
25,르브론86,50,"동탄신라스테이 처음 방문했는데 너무 좋았습니다.
방도 깨끗하고, 프런트 서비스가 너무 좋았습니다!!
조식도 맛있네요!
또 올게요 :)",2020-12-01
26,Voyager31365282469,50,"지난달 방문후 재방문 역시나 친절하고 쾌적한 룸 컨디션 만족합니다
조용하며 주변 편의시설 좋아서 코로나로 대면하기 불편한데 스테이에서
편안하게 업무도 하고 잘 쉬다 갑니다",2020-12-01
27,SEHAK LEE,50,"합리적인 가격으로 수준급의 침구류덕에 편한 시간이 됐습니다
동탄의 가장 번화가인 남광장, 북광장 사이에 있어
위치도 좋고, 주변 식당들도 잘 갖춰져 있습니다",2020-12-01
28,Hinghing,50,"Great service, clean room, nice view (dongtan park)
서비스 만족, 방청결상태 양호, 방에서 보이는 뷰가 아주 좋습니다. 교통도 편하고, 호텔 근처에 맛집도 많아서 배달 또는 포장으로 해와서 먹기 좋아요.",2020-12-01
29,dh kim,50,"친절하고 깨끗한 공간에서 쉴 수 있어서 좋았습니다
어려운 시국이지만 편안한 공간에서 힐링할 수 있습니다
정말 감사합니다",2020-12-01
30,youngkhun,50,동탄 신라스테이 가끔오는데 객실 깔끔하고 편하게 투숙합니다. 욕조있는 객실만 이용하는데 물 빠지는공간이 애매해서 바닥에 물이 좀 고이는게 좀 단점이긴한거같네요. 그래도 편하게 이용합니다.,2020-12-01
31,임형준,50,"몇달전 친구들과 왔었는데, 가격, 근처 먹거리들, 청결, 모든면에서 만족하고 갔었습니다. 오랜만에 또 왔는데 역시 너무 좋네요. 잘 쉬다 갈께요.",2020-12-01
32,초코냉국수,50,"신라스테이동탄 숙박 너무 좋았습니다! 직원분들도친절하시고 덕분에 여자친구와 잘 쉬었습니다^^
조식레스토랑도 생각보다 맛있었고 전체적으로 호텔이 깔끔해서 좋습니다!",2020-12-01
33,Daniel,50,"시설 깔끔하고 좋아요^^
체크인도 빠르고 직원도 매우 친절하고 설명을 너무 잘해주세요.
방도 생각보다 크고 깔끔해서 좋아요",2020-12-01
34,suhyun,50,룸도 너무 깨끗하고 뷰가 너무 좋았어요. 직원분들 친절함에 감동받았습니다. 매번 따뜻하게 맞이해주신 덕분에 기분 좋게 투숙하고 돌아왔습니다. 신라스테이에서 묵는 이유가 있더라구요! 잘 쉬었습니다 감사해용~,2020-11-01
35,SKY,50,"동탄에 올때마다 가끔 오는 편인데 이번에는 특히 체크인할때 프론트 직원 분이 매우 친절하섰어요
배정받은 룸 컨디션도 좋고 편하게 쉬다가 갑니다:)",2020-11-01
36,Chris Lee,50,"따뜻하게 잘 쉬다갑니다. 근무하시는 직원분들 친절하고 열심히 일하시는 모습 보기 좋았습니다. 잦은 출장으로 인해 몸이 많이 피곤했었는데, 특히 침구가 따뜻하고 푹신해서 푹잤습니다. 다음에 또 출장오게된다면 다시 방문하고 싶은 호텔입니다.",2020-11-01
37,랄라영,50,탁 트인 공원뷰에요. 눈이 호강하네요. 호텔 안에만 있어도 힐링되는 느낌입니다. 29층까지 있어 전망이 더 돋보이네요. 서울 근교에 있는 비지니스호텔 중 가장 맘에 들어요~♡,2020-11-01
38,김연희,50,면접 보러 동탄으로 올라오면서 머물렀습니다. 책상도 넓었고 조용하고 공원뷰가 보이는 곳으로 배정 부탁드렸더니 해주셨습니다! 편안하고 안락하게 잘 머물다 갔습니다. 너무 좋았습니다.. 덕분에 면접 준비도 잘 할 수 있었습니다.,2020-11-01
39,Jeong seong gyeom,50,"침대도 넓고 화장실도 깔끔하고 좋았습니다!
층수도 높아서 전망도 좋고, 무엇보다 내부가 깨끗해서
다음에 또 오고 싶은 호텔이네요!",2020-11-01
40,이성재,50,신라스테이 동탄점 깔끔합니다. 매주방문중입니다. 직원분들도 친절합니다. 주변에 라마다있지만 신라스테이 추천합니다,2020-11-01
41,이승훈,50,둘이서 조용하게 푹 잘 쉬다가 나왔습니다 깨끗하고 좋았어요 준비되어 있는 물품으로 충분히 씻고 정리할 수 있었습니다 ㅋ,2020-11-01
42,컴패스,50,"객실도 너무깔끔하고, 식사도 맛있습니다.
교통도 동탄중심가라 너무 편합니다.
주차도 가능하여, 출장오시는분들께 적극 추천합니다.",2020-11-01
43,수정 이,50,"신라스테이 동탄
깔끔하고 서비스도 좋았습니다
동탄시내에 위치해있고
주차시설도 편했습니다
다음에 다시 방문 하고싶습니다~~~",2020-11-01
44,Boyoung lee,50,"자주 이용하는 곳인데 객실 넓고 편하게 지냈습니다.
신라스테이는 무엇보다 어메니티가 좋은 것 같습니다.
다음에 또 이용하겠습니다~",2020-11-01
45,김태원,50,"서비스 만족쵝오ㅎ 아이가 엄청좋아하네요
호텔방도 너무 좋아요ㅎ즐거운하루가될것같아요 ^~
뷰도좋네요ㅎ 이따저녁도기대됩니다ㅎ",2020-11-01
46,pilyong,50,"금, 토 방문했습니다.
1. 도심 한가운데라 접근성은 좋습니다.
2. 그럼에도 불구하고 조용합니다.
3. 욕실은 깔끔하고 샤워부스나 욕조를 고를 수 있습니다.
4. 부대시설도 함께 이용할 수 있습니다.

대체적으로 깔끔하며 머물기 좋아요",2020-11-01
47,변다영 B,50,"항상 깔끔한 룸컨디션이라 만족하고 이용하고 있습니다
언제나 고객응대에 최선을 다해주셔서 감사히 이용하고 있습니다",2020-11-01
48,yuna l,50,"하루 묵게 됬는데 프론트데스크 herry cho 직원 분이
너무 친절하세요 운 좋게 룸도 업그레이드 받고
좋은 서비스로 즐거운 숙박 될 것 같아요 감사합니다",2020-10-01
49,오지선,50,항상 편안하고 깔끔한 곳이라 자주 이용하는 호텔입니다. 특히 조명이 은은해서 더더욱 편안한감을 주는 듯 해요 ^^ 동탄에서 편안하게 숙박하시려면 신라스테이 동탄 추천합니다,2020-10-01
50,Song park,30,"동탄에 묵을만한 곳이 없어 제일 무난한 신라스테이 방문했습니다. 로비 매우 깨끗하고, 응대해주신 로비 직원분들도 친절하셨습니다. 욕조가 있는 방을 원했는데, 준비되지않아 뷰가 좋은 25층으로 체크인 도와주셔서 굉장히 만족했습니다만, 바로 옆에서 체크인 하신 분들이 같은 층에 내려 객실까지 같은 방향으로 가는 부분이 조금 당황스럽더군요(바로 옆 객실이기도 했어요) 물론 그럴 수도 있는 상황이긴하지만.. 처음 있는 상황이라 좀 어색하더라고요?
욕조가 없는 만큼 샤워실 넉넉하게 크고요, 뷰도 숲뷰라서 괜찮습니다만 연식이 오래된 느낌은 지울 수 없네요. 최근 다녀온 신라스테이가 부산 해운대라 더 그렇게 느낄 수 있을 것 같아요, 그리고 룸 컨디션은 쏘쏘 했습니다. 그러나 체크인하자마자 쇼파 밑에 스푼 하나 떨어져있는걸 봤어요. 더 깔끔하고 세심한 객실 정비가 필요한 것으로 보입니다.",2020-10-01
51,Donghyun kim,50,"여기 근처에 살면서 지나다니면서 항상 봐 오기만 했던곳인데
이번에 이렇게 기회가 되어서 방문을 하게 되었는데 역시나 신라 스테이 인거 같습니다 아주 아주 만족 합니다 강추",2020-10-01
52,Wakokorea,50,"출장때마다 매번 이용합니다.
호텔위치도 좋고 룸컨디션이나 에너메티도 훌륭합니다. 다리미도 준비되어 있고 친절합니다.",2020-10-01
53,박용수,50,"갈때마다 청결하고 편하게 머물기 좋습니다.
주변에 먹을곳도 많고 근처에 쇼핑몰도 있고 산책하기도 좋습니다.
코로나때도 믿고 방문하기 좋은곳!",2020-09-01
54,Eunju114,50,"깔끔하고 좋아요~^^
인근에 거주하는데 볼링만 이용하다가 호텔은 처음인데
오후9시에 체크인 하는데 사람들이 많았어요!!!
꼼꼼하게 정검하시느라 그런것 같아 보였어요 ㅎㅎ
잘지내고 갈게요",2020-10-01
55,Sang Ho P,50,"체크인과정부터 모든게 만족스럽습니다
Henry 직원분 감사합니다
다음에 또방문할 의사가 있습니다.

실내는 약간 더웠지만 괜찮았습니다
피트니스시설이 크지는 않지만 조용하고 편했습니다.
엘리베이터는 전보다 조금 빨라진 느낌을 받았습니다.
동탄에서 제일 편한 호텔을 꼽으라면 전 주저없이 신라스테이를 꼽을 것입니다.
응모권이 당첨되어 한달살아보고 싶기도 합니다.^^",2020-10-01
56,mumumu,50,"신라스테이를 종종 이용하는데 동탄만한 곳은 없는 것 같아요.
이번에는 파크뷰에 고층으로 업그레이드 해주셨는데 파큐뷰 짱이에요!! 밤엔 2신도시까지 쫘~악 보여서 야경도 좋고, 낮에는 산이랑 하늘이 같이 보여서 좋아요.
다음에 또 놀러올께요!!!!
아!! 그리고 직원분들 항상 밝게 맞아주시고, 설명도 꼼꼼히 해주셔서 좋아요. 기분좋게 투숙하고 가요. ㅎㅎㅎㅎㅎ",2020-10-01
57,ChangYoun Kim,30,"늦은 시각에도 직원분들은 친절하십니다.
객실은 위생이 조금 좋지 못한 부분이 보이네요.
비데가 없는것이 아쉽네요.
기본 어메니티 만족, 생수 2병 제공입니다.
코로나 시국이니 위생만 좀더 신경써주면 좋을듯요.
기본 방 크기는 적당합니다.
메인 조명이 생각보다 어두워요.
가격은 3성급에서 호텔중 가장 합리적인듯 해요.
침대는 최상, tv크기는 좀 작습니다만 크게 불편하진 않아요.
참고하시면 좋을듯 합니다!",2020-10-01
58,민철 감,50,"추석을 보낸 후 가족과 휴식을 위해 신라스테이 동탄을 이용하였습니다.
매번 즐거운 기억으로 남아 있는 신라스테이에서 아내와 아이를 위한 시간을 보내며 재충전 할 수 있어서 좋았고 코로나19 가운데 아침 식사를 준비해 주셔서 더욱 정성을 느낄 수 있었습니다.
제주 신라호텔, 장충동 신라호텔, 동탄 신라스테이 를 자주 이용하는데 앞으로도 더욱 좋은 서비스 기대할게요.",2020-10-01
59,Daydream752242,50,"파크뷰 선택으로 기분좋은 뷰를 보며
힐링 할 수 있는 공간!
추석 연휴 사람 붐비지않는 신라스테이에서
편안하게 연인과 함께 건강하게 안전하게
보내러왔어요~~",2020-09-01
60,daeun k,50,"객실내부 깔끔하고 좋았어요,기본사이즈 크기의 망도 넓었고, 뷰도 좋았어요
금연방으로 배정해달라고했는데 금연방이었고,차한대는 무료주차라 주차장도 넓었고 로비도 깔끔하고 주변에 편의점이나 편의시설 모든게 잘 구비되어있었습니다
그리고 직원들도 엄청 친절하셨고, 역과도 가까워서 차없이도 근거리로 걸어다니기 편했던거같아요.
룸 온도는 잘맞춰져있어서 따로 덥거나 춥지않았어요.",2020-09-01
61,chooni,50,"깨끗하고 동탄오면 자주 찾는곳입니다.
주변에 먹거리도 많이있구여
좋아요~~
다음에도 또 올거구여
직원분들도 친절하셔여~~^^",2020-09-01
62,김보배,40,"친구와 휴식하러 왔습니다
방이랑 화장실이 깨끗해서 제일 좋았습니다
현재 조식도 가능하긴 하지만 코로나로 인해 도시락으로 대체되어 있고, 피트니스도 닫혀서 아쉽긴 했습니다. ㅠ
하지만 친구랑 꿀휴식하고 갈수있을정도로 편안하고 와이파이도 잘터져서 좋습니다
다음에 또 쉬러올거에요 굳굳굳",2020-09-01
63,jisun lee,50,비즈니스호텔이라 가족과 묵기 힘들것같아 걱정했는데 안락하게 잘 쉬고 갑니다~ 세탁실 시설도 너무 편리하고 조식 투고박스도 맛있었어요 직원들도 모두 친절하셨습니다,2020-09-01
64,Maps19126858059,50,동탄근처 깨끗햐곳찾다가 신라스테이 왔는데 주차장도넓고 직원분도친절하고 무엇보다 객실이너무깨끗해서 또오고싶어요,2020-09-01
65,Tesla15000,50,"동탄에서 가장 좋은곳이 어딜까 찾던중 신라스테이를 찾았는데 시설도 깔끔하고
직원분들도 친절하셔서 아주 마음에 들었어요",2020-09-01
66,Sy park,50,"친구하고 1박하고 갑니다
역시 스테이는 편하고 깨끗 합니다~
침구도 깨끗하고 잘 정리 되어 있어 좋네요
주변에 먹을 곳도 많고 직원분들 친절합니다",2020-09-01
67,dongseok c,50,"친절하고 깨끗하고 매우 만족합니다
업무차 수원에 출장을 와 이곳저곳을 알아보던중 그리 멀리않은 동탄에 신라스테이를 찾게되었습니다
위치도 번화가에 위치하여 여러 편의시설들의 접근성이 매우 좋고 주변에 맛집도 많은거 같아요
무엇보다 직원분들이 친절하고 매우 좋은 인상을 받았으며
차량은 1대만 주차가 가능하다는 점이 다소 아쉽습니다
그러나 객실등 청결상태가 좋구 매우 만족합니다",2020-08-01
68,Cristina,50,깨끗하고 좋습니다 침구에 먼지가 조금 많긴한데그거빼고는 좋았고 코로나라 조식은 현재 도시락이며 헬스장은 이용불가였습니다. 서비스도 좋습니다.,2020-08-01
69,박장식,50,시내와 접근성이 좋아서 부담없이 방문할 수 있고 시설이 청결하고 잘 관리돼있습니다.직원들의 서비스가 훌륭하고 좋습니다.,2020-08-01
70,영임 조,40,룸컨디션은 약간 복불복인데 직원분들이 참 친절해요. 1층 로비도 널찍하고 모던한 느낌의 비즈니스 호텔입니다. 깔끔해요. 코로나 때문에 식사를 못한게 아쉬운데 도시락과 식사권으로 대체해주셨어요. 다음에 식사하러 또 올게요.,2020-08-01
71,stop e,30,"아침 조식 좋았습니다. 직원분들도 대체로 친절합니다.
엘베 빨라서 좋구요. 다만 객실에서 프론트로의 전화연결은 어렵습니다. 3번 했는데 안 받아서 결국 로비 내려갔습니다
호텔에서 제공하는 편의시설들까지 고려할 때 더블룸 기준 13만원 내외라면 훌륭하다고 생각합니다. 그럭저럭 괜찮게 쉬다갑니다.",2020-08-01
72,Sehoon J,50,"휴식이 필요할 때 가끔 들리고 있습니다
올 때마다 생각하는 거지만
청결에 신경을 많이 쓰는거 같아
항상 믿고 오는 것 같네요
이번에는 파크뷰쪽으로 방을 잡아주셨는데
파크뷰도 고층에서 야경이 괜찮습니다
비즈니스, 가족 등 어떤 경우에도 투숙 시
후회 없을 호텔로 추천드립니다",2020-08-01
73,김재희,40,"가격 대비 좋았습니다
룸 컨디션이 좀 더 좋으면 좋을 것 같습니다
위치가 좋습니다
근처에 음식점이나 놀러갈 곳이 많습니다",2020-08-01
74,Jaeyoon,50,방도 깔끔하고 침대도 편하고 전망도 좋습니다 위치도 좋아서 먹을 곳도 많고 놀곳도 많아 동탄에서 숙박하게 된다면 또 오고싶네요,2020-08-01
75,김도헌,50,신라스테이 동탄은 가격도 합리적이고 청결상태도 깨끗하고 전체적으로 마음에 드는 숙소입니다. 특히 고층 객실에서 바라본 탁트인 도시뷰는 정말 최고였습니다. 다음에도 꼭 오고 싶어요.,2020-08-01
76,야마다,40,"우선 가격대가 부담이 없고
침구가 편안한 느낌입니다.
주차는 한대만 가능한 게 아쉽지만
자주 오게 되네요.
종합적으로 가격대비 괜찮아요!",2020-08-01
77,Resort62603740389,50,뷰도 탁트이고 객실도 깨끗하고 침구류도 푹신하니 좋았어요 아쉽지만 다음에 또 들르게된다면 다시 이용하겠습니다 잘쉬다가요,2020-08-01
78,이용하,50,"2주일 숙박하면서 큰불편은 못느꼇으나 조식에 메뉴가 다양했으면 좋아을걸생각합니다, 매일아침 먹어봤지만 똑같은종류의 과일과 재료들이 나왔는데 장기투수객들을 위하여 배려가 필요했읍니다",2020-08-01
79,Yeom min,50,직원분들도 친절하고 깨끗하고 쾌적한 객실이 마음에 듭니다. 가격도 적당하고 주변에 먹을거리 놀거리도 많아서 위치도 좋습니다.,2020-08-01
80,Thinker K,50,"신라스테이는 어느지점이든 편하고
위치도 좋아서 자주 이용하는 편이에요

동탄점은 생긴지 오래되었는데도
호텔 컨디션이 좋고 침구등도 좋아서
갠적으로 비즈니스, 가족여행, 데이트등
다 추천하고 싶ㄴㅔ요",2020-08-01
81,Hodad,50,좋아요 추천합니다. 출장 올때마다 들르는데 깨끗하고 가성비 좋아요. 주변에 먹을 곳도 많고 근처에 편의점도 있어서 편리합니다.,2020-08-01
82,Royce,50,"휴식이 필요할 때마다 방문하고 있습니다
씨티뷰로 예약했는데 뷰도 만족스러웠습니다
다양한 이벤트 많이 해주셨으면 좋겠어요!",2020-08-01
83,nini,40,위치 및 룸 컨디션 좋아요 근처 왔을때 1박 하기 부감 없는거 같아요 ~~ 호텔 근처에 편리시설들이 많아서 놀기에도 좋은거 같아요 !!!!,2020-07-01
84,NorthStar370875,50,"룸 시티뷰도 나름 괜찮은 것 같아요~
직원분들이 친절해서 좋았습니다.
주차는 한대만 가능하답니다!
시티뷰 높은층으로 달라고 하시면
욕조나 그냥 샤원부스 어떤거 하냐고 물으시더라구요~
샤워부스가 더 높아요~
깨끗하고 다음에는 디너로 해야겠어요~",2020-07-01
85,smwl,50,"필요한 물품이 잘 구비된 깨끗한 객실입니다. 온도 조절이 편리합니다. 객실의 아경도 훌륭합니다. 욕실이 잘 정리되어있고 충분한 양의 어메니티와 타올 등을 제공합니다. 체크인 시 코로나19를 대비한 수속이 진행되고 있습니다. 주변에 맛있는 식당과 카페, 주점과 베이커리가 많이 있습니다. 세탁과 다림질을 스스로 할 수 있습니다. 편의점과의 거리는 다소 있지만 로비에 자판기가 있습니다.",2020-07-01
86,이용석,50,"호캉스 자주 다니는 편인데 동탄 신라스테이는 주변에 맛집도 많고 호수공원도 있어서 더 좋은 것 같아요!
침구류도 편하고 호캉스 하기 넘 좋네용",2020-07-01
87,Brandon,50,"집이랑가까워서 가끔씩 쉬러 오는 곳인데
침구류도 깔끔한게 가장 마음에 듭니다
코로나방역도 철저히 하시는것 같아 마음이 놓입니다",2020-07-01
88,Jihyun hong,50,"자주 이용하고 있습니다. 객실 무난하고, 위치 편리해서 좋아요~
석식은 메뉴가 많이 변경되었어요. 카페 직원도 불친절한편이고 다음엔 카페 이용은 안 할 것 같아요~",2020-07-01
89,Bumkiko,50,"동탄호수공원에서 놀다가 호텔로 고고.
올해초에도 왔었는데 같은방을 받은거 같은 느낌
대박 신기... 잘 쉬고 잘 먹고 잘 자고 갑니다",2020-07-01
90,4578,50,"서비스도 친절하시고 숙소도 깨끗해요
소음도 없이 조용하구요 침대도 아늑하고,
파크 뷰로 했는데 뷰도 이뻐요
프린트가 필요한 급한 일도 있었는데 프론트 쪽에 프린터도 있어서 업무 해결도 가능했고요
주변에 카페나 음식 많아서 좋고 근처 교통도 편리해서 이동에 아무 문제 없어요~~
무엇보다 프론트 선생님들이 친절해서 너무 좋았어요
꼭 다시 오고 싶은 그런 곳입니다",2020-07-01
91,SJ Park,50,깨끗하고 뷰도 좋고 너무 좋아요~ 고층 주셔서 창밖으로 보이는 숲 뷰가 정말 좋았어요. 다음에 이 근처 오면 또 들리려구요~ 좋아요,2020-07-01
92,Kim,50,"지난 6월에 투숙했습니다. 호텔 로비부터 객실까지 너무 깨끗하게 관리가 되어 보였습니다!
체크인 때 손님들마다 여성 직원분께서 온도 체크 다 하시고 방역에 대해 친절하게 설명해주셔서 더욱 안심이 되었네요ㅎㅎㅎ
침구도 엄청 푹신하고 조식도 너무 맛있어요!",2020-07-01
93,Sherpa38893664993,50,"깨끗하고 조식도 맛있어서 편하게 쉴 수 있었습니다.
노트북 등의 기기 연결도 잘 되고 휘트니스 이용도 가능하여 여러모로 추천드립니다.",2020-07-01
94,Minji,50,신라스테이만의 아늑한 분위기를 정말 좋아합니다. 동탄 직원분들도 친절하고 코로나 예방 설문조사도 실시하고 있어서 마음놓고 숙박할 수 었어요! 편하게 잘 쉬다 갑니다 ㅎㅎ 그리구 베어 너무 귀여워용 ><,2020-07-01
95,leejunga,50,"깨끗하고 주변에 식당먹거리도많고 좋아요^^
재방문할예정입니다 직원들도 친절하고 가성비 ㅈ아주아주 좋아요
근데 실수하셨는지 칫솔이 하나밖에 없었다능
다행히 가지고 있는것이 있어서 그냥
안달랬어요 ㅎ 여러분도 알아서 하세요ㅋㅋㅋ",2020-07-01
96,joshj846,50,시설도 깔끔하고 청소상태도 잘 되어있더라구요. 직원분들의 응대도 친절하고 근처 도보로 가서 먹을 곳도 많아서 좋아요. 29층 고층에 배정해주셔서 뷰도 좋아 즐거웠습니다,2020-04-01
97,재완 박,50,아내와의 결혼기념일 이라서 2박 투숙을 하게 되었어요. 직원분들도 너무 친절하고 시설도 너무 깨끗해서 경기도 올때마다 이용 하려고 해요. ㅋ 전망도 너무좋고 조식도 맛있네요^^,2020-06-01
98,Gwihwan C,50,"출장으로 2박 사용하였습니다.
룸 컨디션도 좋았고 공원뷰가 일품이였습니다.
조용한 분위기에서 쉴수있어서 정말 좋았고,
주변에 다양한 음식점이 있어 맛집투어도 가능했습니다.
다음 출장때도 또 이용하겠습니다.",2020-06-01
99,seo,50,신라스테이 동탄에서 이틀 투숙을 했는데 정말 파크뷰 너무 좋더라구요..!! 이런 도심속에서 힐링이 가능한줄은 몰랐어요 침구는 말할것도 없이 정말 좋더라구요 제가 불면증이 있는데 숙면 했습니다 ㅎㅎ 다음에 기회가 되면 또 올게요 직원분들도 친절하셔서 투숙기간동안 불편함 없이 잘 투숙했습니다 ㅎㅎ,2020-06-01
100,김상준,50,조용하고 깔끔하고 안내도 친절하셔서 맘편히 쉬다 갈 수 있었습니다. 공조도 너무 좋았는지 건조하지 않게 잘 잘수있었어요.,2020-06-01
101,Exploration586104,50,"거리상으로도 너무 좋고
한적하게 쉬다 놀다 하기 좋습니다.
직원들도 친절하시고 이쁘셔요.
조식맛있어요 조식은 항상 먹습니다.",2020-06-01
102,Jay Cheon,50,동탄에 제일 깨끗한 호텔~! 약속이있어 하룻밤 숙박하게 되었습니다. 도심속에 있어 편의시설들이 가깝고 주차시설도 잘되어 있으니 좋네요. 이불도 푹신하여 편안하게 잠을 잤구요. 다음에 또 오고싶습니다 주차도 한대 무료이네요,2020-05-01
103,YONGDari,50,"객실도크고 깔끔하며 직원분들도 친절하십니다
근처에 음식점들도많아서 뭐 사먹기도 좋구요
다녀본 신라스테이중 동탄이 젤좋았습니다",2020-05-01
104,임진수,50,동탄에서 하루숙박하게 되서 예약하고 갔습니다 직원들도 친절하고 코로나 열 검사도 철저히 하는것같아서 좋았습니다 위치도 시내중심가에 위치에 있어서 좋고 방하고 욕실도 깨끗하고 넓어서 맘에 들었습니다 동탄에서 숙박한다면 다시 올거같습니다,2020-05-01
