,nickname,score,review,stay_date
10,배현진,50,6월에 주말2박을 이용하려했으나 하루만숙박 7월에 또 1박을 여동생휴무에 맞춰 다녀왔어요 이번엔 반오션뷰라 창밖으로 오륙도 한두개가 살짝보이고 바다도 건물사이로 볼수있어 좋았어요 장마철이라 비는왔지만 해운대백사장을 걸었네요 다음에도 골든튤립을 한번더 이용할생각입니다 저는 서울에살고 동생들은 부산 경주에 사는데 다음만날때에는 해운대에서 다같이 만나서 같이 1박을 하기로 약속했네요 호텔내부도 깨끗하고 스타일러도 이용해보고 커피머신에서 맛있는 커피도 잘마셨답니다,2021-07-01
11,임션,50,출장으로 간 비지니스 트립에서 지치고 힘들 때 편하고 안락하게 쉴 수 있는 공간 비가 와서 옷이 젖어 찝찝했는데 객실 내 구비된 스타일러로 뽀송뽀송하게 출장 잘 마무리 했습니다 해운대 바다가 보이는 책상에서 업무를 진행하는 것도 기분 좋은 경험이었어요,2021-07-01
12,chestnut,50,지인의 추천으로 골든튤립을 알게 되었습니다 세 명이서 묵을 거라 침대 갯수와 방 크기가 중요했는데 사진으로 보나 실제로 보나 정말 마음에 들었습니다 무엇보다도 제로웨이스트를 실천하려는 호텔의 친환경 방침이 저를 더욱 만족시켰고 이 부분만으로도 재방문할 의사가 충분한 정도입니다 2층 로비와 카페테리아를 녹색 식물들로 조성해놓은 게 인상 깊었고 자연에서 휴식하는 기분이 들게 했습니다 제공되는 생맥주도 정말 맛있었고 직원분들도 모두 친절하셔서 즐겁고 편안하게 보내다 왔습니다,2021-07-01
13,에이치에스비,50,호텔 깨끗하고 친절해요 두번째 방문이었는데 또 가고싶어집니다 조식 맛있었습니다많은 종류가 있지는않지만 조식으로 먹기엔 훌륭했습니다 바다뷰는 아니었지만 주변 야경도 볼만했고 다음엔 바다뷰로 가보고싶습니다,2021-07-01
14,신애,40,전체적으로 방 컨디션도 좋고 조식도 맛있고 좋았습니다 복층구조 형식의 방을 이용했는데 단점은 계단폭이 좁아서 오르내리가 힘들었던 정도인것같습니다,2021-07-01
15,Heo sumi,50,더운날씨에 바다보며 힐링하러왔어요 두번째방문이지만 이번에는 바다뷰로선택했어요 오늘하루즐겁게 보내고갑니다 좋네요,2021-07-01
16,승열백,40,가족들과 부산 해운대 골든튜립호텔에서의 2박3일 호캉스겸해운대 바다여행은 친전한 직원들과 너무뜨거운시간에는 호텔에서 호캉스로 뜨거운해가 넘어가기시작하면 바닷가에서 의 추억쌓기 어린자녀들과 함께한 다른 여행객들도 만족하는 분위기 간단한 조리도가능한 인덕션전자렌지 바다수영 후 사용좋은 세탁기까지 마지막의류 마감은 트롬스타일러 아쉬움은조리 냄비는 없어요 간단한 인스턴트 식품 으로 간식은 전자레인지  침대는 킹사이즈에 넉넉하게,2021-07-01
17,jinna,40,도보로 해운대 갈 수있어요 아이랑 머물기 좋네요 세제나 식기류는 가져오시는게 좋을것같아요 깨끗하고 친절하시고 조식도 좋아요,2021-07-01
18,아람 손,40,오션뷰로 예약했는데 뷰도 너무 예쁘고 시원하고 청결하고 대만족입니당  위치도 좋아서 바다랑 가깝고 주변에 유명한 맛집도 있어서 바로 바로 먹고 이동하기 좋았어요,2021-07-01
19,정훈,40,다른 호텔보다 공간이 조금더 넓고 깨끗해요근처에 해운대 바닷가  시장 식당들이 가까이 있어 먹거리는 여행에서 젤 중요한 먹거리 걱정은 안해도 되요,2021-07-01
20,성훈 이,30,홈쇼핑에서 좋다고 좋다고 노래를 하던데  역시나  그래도 세탁기 있는 것은 최대 장점 세탁기가 숙소를 살림방이 얼마나 좁은지 바다 인접하것 세탁기 있는것 그것 말고는 장점이 퍼뜩 안 떠오르네요,2021-07-01
21,김선형,40,방 컨디션 맘에들어요 9살 6살 남매 데리고 왔는데 복층은 좋았는데 계단이 너무 아찔합니다 미끄럼 방지가 아쉬웠구여 실내화가 너무 미끄러워 꼭 안내가 필요할듯 합니다 애들은 좋아했지만 있는 내내 계단때문에 조마조마했어요 스타일러 전자렌지 세탁기까지 맘에들었어요,2021-07-01
22,정금김,40,해운대 바다까지 도보 5분이라 물놀이 후 숙소로 바로 올 수 있는게 최고의 장점 세탁기에 스타일러까지 갖춰진 호텔은 처음이에요,2021-07-01
23,미숙 김,40,호텔 주변에 아름다운 볼거리가 많았고요 또한 맛집들이 많아 찾아다니며 먹는 즐거움도 있어서 눈도 입도 호강한 호캉스였어요,2021-07-01
24,영란 박,40,침대도 푹신하고 조식도 맛있네요하프뷰라서 바다도 어느정도보이구요 해운대 바닷가도 칠분정도 걸어가면 나와요 유명하고 맛있는 음식점들도 근처에 쫙 있구요  건물도 웅장하고 밤에 보니 특히 다 멋있네요,2021-07-01
25,Min,40,객실도 깨끗하고 조식도 깔끔하니 좋네요 다음에 다시 방문하고싶어요 아이들도 좋아하고 바다까지 산책도 가까어 괜찮습니다,2021-07-01
26,홍상진,40,주변관광에 편한위치가성비가 좋음신축이라 깨끗해서 좋다룸에 편의가전이 많이 장기 투숙에 매우 좋은 시설이다조식메뉴 다양함이 더 필요함,2021-07-01
27,주행 이,40,룸은 좀 작지만 잘 갖추어져 있어서 쾌적한 숙박이었어요 해운대 해변이 가까워 아침 저녁으로 산책하기 좋아요 다시 또 숙박하고 싶은 호텔,2021-07-01
28,veronica-_yj,40,저는 부산에 살고 있는데 여행 기분 내고 싶을때 골든튤립 자주 이용해요 주로 숙소에서 편하게 쉬면서 책도 읽고 주변 해변가 산책도 하고 근처 맛집도 많이 있어서 참 좋더라고요 룸 시설도 꼭 필요한 것들만 군더더기 없이 있어 불편함 없고 스타일러가 너무 좋아여 그리고 호텔서 제공하는 캡슐커피도 밖에서 먹는 것 못지 않게 맛있어서 아침에 모닝커피 즐기기 참 좋답니다 호텔 비용도 합리적이라 연인 또는 친구 또는 나홀로 푸욱 쉬다 가기 좋은 것 같아요,2021-07-01
29,Kim eun hee,40,전체적으로 깔끔하고 편안하게 숙박하고 다녀왔어요 조식도 맛도 좋았구요 바닷가뷰도 나름 괜찮았네요 2번쩌 방문하다보니 더 정감이 가 위치도 좋아서 편리,2021-07-01
30,여행자,10,보통 체크인이 15시인데 이 호텔은 16시입니다 그리고 16시 이전에 주차를 하면 시간당 주차비 3천원을 받습니다 이 더위에 에어컨이 잘 안 나와 문의하니 필터청소가 안되었다며 방을 교체하라 해서 밤 10시에 짐을 다 옮기고 방을 변경했습니다 복층은 방이 너무 좁고 2층 층고가 낮아 너무 불편합니다 직원들도 일부는 불친절하고 일부는 친절하고 서비스가 일관되지 않습니다 부산에 가도 절대 다시 이용은 안합니다,2021-07-01
31,진경 권,50,무엇보다 너무 깨끗해요 심플한 인테리어도 너무 마음에 들구요 작년에 이어 올해도 여름휴가 숙소로 픽했습니다 이번에는 오션뷰로 업그레이드했는데 너무좋아요,2021-07-01
32,재철 최,40,침대가 넘무 편한 해서 숙면을 취하고 피곤하지안아요 청소도 깔금 하네요 좋은 기억 하고갑니다 비지니스 로갔는 일도 잘풀려서 다음에 또오고싶네요,2021-07-01
33,낑뽕쓰,40,7월 초 3인 가족 1박하며 잘 쉬다가 왔습니다 일단 침구 바닥 화장실 다 깨끗합니다 2년정도 된 호텔인거 감안해도 상태 좋네요  20층 꼭대기 방인데 바닷가는 안보이는 시내뷰였구요 수영장 헬스클럽등의 부대시설은 확인 못했는데 호텔급을 고려하면 없이 저렴하게 가는게 맞겠지요  바닷가 까지는 거리가 쪼금 있으니 참고하시고 주차비 일박 만원은 예약할때 제가 못본건지 공지가 없었는지 몰라도 비싼감입니다 주차요원 아저씨들이 고생하시고 친절한데 만원까지는  와이프 중2 딸도 만족해서 재방문 의사는 있습니다 청결함 그대로 이어가시길,2021-07-01
34,윤아영,30,반나절호캉스로 처음 방문해보았던 골든튤립호텔 이번에는 복층 객실로 방문하게 되었다 환경보호이슈가 있는 요즘 어메니티가 없는 것에 대해 어느정도 동의는 하는 부분이지만 여행오는 고객들에게 칫솔치약 제공은 되었으몀 좋겠다고 생각한다그리고 체크인시간보다 20분정도 얼리체크인을 해주셨는데 들어가자말자 화장실 변기에 물이 안내려져 있고 용변이 그대로있어서 당황스러웠다 이용객실은 405호  그리고 화장실 내에 환기가 안된 탓인지몰라도 알수없는 냄새가 너무 심했고 짐만 두고 나가는 길이라 데스크에 방을 옮기기 보다 냄새와 청결을 한번 더 정리해달라고 요청드렸다사실 다른 부분에서는 문제가 없는것 같아서 방을 옮기지는 않았지만 호캉스 하러 온 입장에서 처음부터 처음겪어보는 일에 당황스럽긴 하였다 객실 점검시 꼭 청결을 우선시하실 수 있도록 교육이 필요한것같다  그리고 천장 벽지가 다 떨어져 있는 부분도 점검이 필요해보인다 티비 위 벽지가 반쯤 떨어저 호텔의 이미지까지 떨어지는 듯하다 하지만 직원분들의 친절은 어느 호텔보다 좋고 늘 기분 좋게 해주셔서 너무 감사하다 또한 맛집이 근처에 너무 가까이 있어서 여행자로서는 최고인것같다  아무튼 지난번 객실 컨디션 및 만족도가 높아 재 방문 했으나 이번엔 실망하게 된 것 같다 한번 더 방문해서 좋았던 기억을 다시 떠올리고싶다,2021-07-01
35,순이 박,40,큰 기대없이 저렴이로 답답한 코시국에 조금의 불안은 안고서 가족과함께한 여행  깔끔한 룸에 필요가전 한가득 해변과 가까운 건 덤 맛집과 시장근처 쇼핑몰 다 좋았지만 모두의 재방문 의지를 불태우게 만든 조식타임  늦은취침과 약간의 음주로 인한 피로도 상승으로 아침꿀잠과 저울질하다 기대1도 없이 끌려내려감 깔깔한 입안과 불편한 속이나 달랠까했던 예상과는 달리 정해진 조식시간을 꽉채우고 있었다는 아침이라 엄청난 가짓수의 음식들은 아니지만 하나하나 손가는것들로 퀄리티   가성비 갑인 여행으로 꼬옥 재방문 할까보당,2021-07-01
36,cho mj,40,방이 깔끔하고 안락했으며 조식이 다양하게 제공되어 여행의 기쁨이 배가 되었어요 가성비도 좋고 주차도 잘 관리해줘서 만족했어요,2021-07-01
37,종현 오,40,해운대바다와 가까이 있고 시내권에 있어 교통도 편리하고 있을거 다있는 숙소 찾기힘든데 너무 좋았어요 시장도 가까워 맜있는것도 많이먹고 너무너무 좋은 시간 보냇습니다,2021-07-01
38,여진 김,50,골든튤립호텔은 가격도 합리적인데 호텔 내부도 아늑하고 깔끔하고 바닷가랑 접근성도 좋아서 너무 괜찮은 숙소입니다 우연히 알게 돼서 처음 방문해보고 너무 괜찮아서 두번 더 방문하게 되었어요 그리고 한번 다녀갔던 손님을 잊지 않고 주기적으로 연락도 주시더라구요 그런 섬세함에 마음이 더 가는 곳이네요 후회 안하실 거예요 추천합니다 ,2021-07-01
39,KYUNGRAN H.,50,진심으로 레알강추 코로나로 인해 해외여행이 막힌 이후 국내여행에 집중한지 벌써 2년이 다 되어가는군요 전국에 호텔을 다양하게 다녀봤어요 3성부터 5성까지  여행지 사정과 여러가지 상황에 따라  선택하여 숙박해 본 결과 현재로선 가장 마음에 드는 곳이에요 해운대 바다가 앞에 있다는 것은 기본이고 뭐니뭐니해도 호텔은 룸 컨디션이 가장 중요하다고 생각해요 일단 객실 문을 열면 높다란 침대와 새하얀 침대보가 시선을 끌고 창문을 통한 오션뷰가 두번째 시선강탈해요 그외에도 다른 곳에서 잘 볼 수 없는 스타일러가 있고 세탁기와 전자레인지 네스프레소 커피머신도 있죠 활용하기에 따라 정말 요긴하고 고마운 존재들이죠 모든 걸 통틀어 나에게는 몸과 마음이 함께 편안한 공간이었어요 부산에 갈 때면 고민할 필요없이 이용하는 곳입니다 감사합니다,2021-07-01
40,able7,40,스타일러도 있고 침구가 푹신푹신하고 깨끗해서 편하게 쉬다 왔어요  재방문의사 있습니다 다만 체크인 대기 공간이 작고 직원의 업무숙련도가 높아 보이진 않지만 전반적으로 좋아요,2021-07-01
41,jisangbin,40,친구들과 여행차 방문했는데 한여름이라 날이 너무 더웠고 방역절차를 준수하여 체크인을 하였는데 차량등록에 대한 사전 주차비를 받아 의아하게 여겨짐 키를 받고 방에 들어갔더니 에어컨이 틀어져 있어 시원함에 만족 스러웠음 조식이 맛있었고 커피캡술 제공이 마음이 들었음 샤워용품은 따로 챙겨가는게 좋은거 같고 드라이기 성능은 약간 모자람 객실간의 소음걱정인지 티비소리에 제한을 걸어놓은 듯한 느낌을 받았음 전체적으로 이용에 불편함은 없었으며 만족스러움 재방문 의사 있음,2021-07-01
42,태희 김,40,해운대 해변의 직접뷰는 아니지만 건물사이로 바다보이는 뷰였구요 침대가 아주 좋고 편했어요 방이 작지만 가성비 좋고 잠이 잘오는 호텔이었습니다 룸안에 스타일러랑 드럼세탁기가 있어서 너무 편리했어요 해운대 상권이용 용이하구요 커피도 맛있었습니다 옥상뷰도 좋았어요,2021-07-01
43,경오 김,50,시설도 깨끗하고 친구들과 하루 묵기에 좋았습니다 코로나 대비하여 방역관리도 잘되어있고 다음에 재방문의사있습니다,2021-07-01
44,hby815,40,홈쇼핑으로 2박 구매해서 작년 겨울1박 올해 여름 1박했습니다 객실도 깨끗하고 스타일러 있는거도 좋고 직원들도 친절해서 좋았습니다 조식은 다른 비지니스호텔보단 맛도 있고 신선해서 만족 했고 재방문 의사 있습니다 그런데 작년엔 괜찮았는데 올해 주차시 주차직원과 소통이 제대로 안돼고 주차편의를 위해를 얘기했겠지만 우리 입장을 생각도 안하고 자기들 방식만 고수 할려는 못습에 기분이 조금 나빴습니다 이부분 말고는 전반적으로 괜찮았습니다,2021-07-01
45,전재성,50,호텔 내부 뷰는 바닷가쪽 호텔들 사이로 바다가 조금 보인다 샤워 가운이 뽀송하니 샤워후 착용감이 아주 나이스하고 샤워시설과 화장실이 너무 깔끔하여 편리성이 높다 침대가 적절하게 넓고 높아 깊게 수면을 취해서 다음 날이 상쾌했다 커피메이커가 유용하였고  세탁기와 전자렌지 스타일러 등이 있어 해수욕 이후 옷 관리가 편리하고 코로나의 영향으로 식당들 10시 마감 이후 간식 먹기 편리했다 조식뷔페는 유럽스타일이 연상되는 아주 고급스러워 대단히 만족스러웠다 코로나에 대응하여 텀을 두고 시간단위 인원분배 조치로 안전을 기하고 메뉴 또한 중장년 청년 모두 만족하게 구성되어있어 대만족 지은 지 얼마 되지 않은 호텔이라 그런지 전체적으로 시설들이 깨끗하고 깔끔했으며 편리함을 추구하는 사람들에게 안성 맞춤일 듯하다 다음에도 부산에 여행온다면 재이용할 의사 100프로 ,2021-07-01
46,명숙 오,40,발렛주차를 해줄거라 생각지도 못해 처음엔 당황스러웠지만 호텔에서 지내는 동안 편하게 발렛주차의 혜택을 누릴수 있어서 넘 좋았어요  번거로울 줄 알았던 주차가 오히려 큐알코드로 편안히 룸에서 신청하는 출차서비스라 대만족이었네요  더구나 저희 딸아이가 초보운전이라 주차를 불편해 했었는데 발렛의 편리함을 만끽 할수 있어 금상첨화  또한 해운대 바닷가가 가까이 있는것도 좋았고 전통시장도 근처에 있어서 야식 사다가 룸에서 술한잔하며 바라보는 야경은 그야말로 굳굳굳  단 조식먹는 장소가 이용객에 비해 작고 어수선 했는데 조금만 개선해 주시면 넘넘 좋을듯 해요 그래도 전체적으로 편하고 쾌적하게 쉴수 있어서 감사했읍니다   가격대비 이민한 호텔은 쉽지 않을것 같아 다음 부산여행도 이리로 고고씽일것 같아요,2021-07-01
47,ThanksSophia,50,사진을 10장밖에 못 올려서 아쉽네요 우선 2층 프론트데스크 로비는 미니 마트1층에 GS25 편의점도 있습니당 조식장소가 있구요 조식은 한식 컨티넨탈식사를 하실 수 있어요 커피쥬스과일샐러드도 잘 먹을 수 있답니다객실엔 세밀하게 신경쓰인 것들전자모기기피약 네스프레소커피 캡슐첫날 웰컴 드링크로 2개더 필요시 2층 미니마트에서 개당 1000원에 구매 가능과 헤어드라이기 샴푸겸 바디클렌져 트리트먼트 물비누사용감 굿 아주 깨끗한 타올을 매일 제공해주셨어요 옷걸이 4개가 노출헹거에 준비돼있습니다세탁기인덕션싱크대 LG스타일러냉장고구비로 물놀이하고 와서 건조기능 간단하게 식사도 챙길 수가 있었구요 매일 생수는 2개씩 시티뷰였지만 조금만 걸어나가면 바닷가였던 위치라 전혀 아쉽지가 않았어요 아담한 쇼파와 책상구비 위치가 바닷가에서 좀 걸어 들어와서 불편할까싶지만 전혀 불편하지 않아요 편의점들 커피숍들 음식점들 그리고 팔레드씨즈LCT 그랜드조선 파라다이스 호텔들과도 가까워서 각 호텔별로의 주변 환경을 같이 누리시기에 아주 좋습니다 무엇보다 으뜸은 정말 조용해요 아 텔레비젼 넷플릭스 아이디 있으신 분들은 넷플릭스도 시청 가능해요 처음 이용해 본 곳였는데요 정말 너무 맘에 들었어요 엘레베이터 3대라 많이 기다리지도 않았구요 부산에 하루빨리 다시오고싶을 정도로 정말 편히 묶었던 곳입니다 금연방이였어서 그 점도 아주 만족요 좀 길었죠 조금이나마 도움이 되셨으면해서요 행복한 여행출장되세요들,2021-07-01
48,iifi2021,50,이번이 처음 방문하는 어른2아이2가족입니다 불편한건 전혀 못느꼈고 세탁기 스타일러 있어서 너무 좋습니다 바닷가랑도 가깝고 해운대 시장도 가까워 먹거리등 이용하기 너무 좋았습니다 복층구조의 방을 이용했는데 층고가 낮았지만 딱히 불편한건 없었어요 조식도 너무 잘 되어있고 2박 3일 너무 만족스러웠던 숙소였습니다 강력 추천 드려요 ,2021-07-01
49,hjsun,40,첫번째 좋았던 기억에 7월 두번째 방문함  두번 모두 로프트 더블 복층 객실 투숙  1 좋은점 시설 보드게임 대여 VR 기기 대여 조식 모구 좋았음 여름 한정으로 잔행한 저녁 BBQ 가성비 좋았음  2 불편한점 주차장이 넓지 않기 때문에 일찍 도착해야함 엘리베이터 타기 불편함 그래도 충분히 안내하고 있음  3 아쉬운점 투숙중 불편사항을 직원들이 한번은 물어 볼 수 있지 않을까 대부분 호텔은 고객의 소리를 청취 하는거 같은데 지배인님께 직접 이메일 보낼수만 있어도 여기에 올리지 않음  4 컴플레인 사항 1 716일 1박으로 621호 투숙 처음과달리 복층에 토퍼가 없어 문의함 이에 대한 직원들의 대덥이 제각각 편의상 번호로 호칭 1번분은 방문해 확인하고 4인실에만 있는것이라 없은것이 맞다고 함 저번 방문때 있었다고하니 아마도 업그레이드 받았을거라고 함 업그레이드 안내 받은적이 없다고하자 이상 없으니 프론트에 더시 이야기 하라고 함 프론트 연락하여 통화헌 2번분은 겁자기 랜덤 배정 이었다고 함 체크인시 그런 아야기 없었다고하니 안내 없이 자기들이 알아서 배정한다 함 아이 잘때 위험해보여 토퍼 추가 요청하니 추가 안되고 객실 사용 했으니 교체 불가 이불 폭이 좁아 한 채 요구하니 불가하고 베개 한두개 더 넣어준다고 함 3번분께 연락하려 2번분과 통화한 내용 아야기하니 이불 한채를 주심 2 홈페이지에 안내 하거나 체크인시 직원분이 한 번만 물어봐도 위 1 번의 일을 한시간 가까이 진행하지 않았어도 됨 3 해당 객실에서 세탁기 사용하는데 물이 흘러내리는 현상 발견 세탁기 문이 꽉 닫히지 않았는데도 잠김 표시 되면서 작동한 것이 문제 였음 반드시 AS 받기 요망 4 위에 언급 했듯 바쁘더라도 채크 아웃시 고객 소리를 꼭 청취해 주었으면 좋겠음,2021-07-01
50,박정배,50,사회 초년생이라 호텔 방문 기회가 잘 없는데 정말 좋은 룸 컨디션으로 기분 좋게 추억 쌓고갑니다 특히 비오는 날이였는데 스타일러가 절 뽀송하게 만들어줬어요,2021-07-01
51,hyeri,50,7월 초 장마 기간에 부산을 방문했습니다 호캉스로 즐길거라 각오는 했지만 정말 비가 많이 오고 습했습니다총 4박을 머물렀는데 나가지 못해 청소 못한 날도 있었는데 방 청소 도와주시는 분이 먼저 필요한거 물어봐주시고 생수와 수건도 잘 챙겨주셔서 너무 좋았습니다 접근성이 워낙 좋다보니 해운대에서 송정까지 걸어서 산책도 편하게 다녀왔습니다 세탁기와 스타일러도 있어 며칠 묵으면서 생기는 불편함도 덜 수 있어 좋았습니다 강추합니다 ,2021-07-01
52,이양희,50,2박 3일 동안 묵었는데 정말 만족스러운 시간이었습니다 스타일러 덕분에 옷도 깨끗하게 관리되고 침대도 푹신했습니다 전반적으로 룸 컨디션은 매우 좋았어요 호텔에 방문하기 전에 엘리베이터가 너무 느리다는 평을 많이 들었는데 전혀 아니었어요 총 엘리베이터가 4개 있어서 순환도 빨리 되고 속도도 느리지 않아서 편하게 이용했습니다 만족스럽게 숙박하고 가요 ,2021-07-01
53,chungyongsu,40,7월 성수기임에도 불구하고 저렴한 가격에 잘 잤습니다 방음도 정말 잘돼서 30시간동안 정말 편안하게 잘 머물었어요 다음에 또 방문하겠습니다,2021-07-01
54,길수 한,10,성수기라 가격도 따블인데 더럽고 예약할때 보이지도 않던 주차비가 체인할때 있다고방타입 선택할때 맨밑에 적혀있습니다 누가 솔드아웃 방밑에 그런게 적혀있는지 확인하겠어요 사진올려요 3박4일 휴가동안 더럽고 불쾌하게 보내고 마지막 하루 너무 화나서 80만원 주고 예약하고 갑니다,2021-07-01
55,jj j,40,근처에 많은 맛집 있으며 교통이 편리합니다 위치 가격 및 청결도가 모두 만족 스럽습니다 가성비 좋은 호텔입니다 체크인 아웃도 빨라서 좋아요,2021-06-01
