,nickname,score,review,stay_date
40,uuuuuu:),50,"양가 부모님들 전날 숙박 이용하였고 이 곳에서 결혼도 해서 저에게는 정말 좋은 추억이 있는 호텔입니다
시아버님이 글래드에서 숙박하셨던 적이 있는데 교통이며 시설이며 좋았다고 하셔서 결혼장소도 글래드로 하게 됐어요
코로나로 인한 대응도 좋았고 단계에 따라서 융통성 있게 대처해주셨던 점 너무 감사드립니다
제가 결혼을 진행할 당시에 2.5단계였는데 결혼식 진행전부터 이렇게 진행이 될거다 누락된게 없는지 체크해주시고 제 요청사항(대기장소, 혼주 메이크업 출장 등등) 최대한 조율해주셔서 순조롭게 결혼준비를 할 수 있었습니다
숙박도 편안하게 이용하셨다고 해요
어르신들이라 조명이 어둡다 하시긴했는데 요즘 스타일이라고 말씀 드렸습니다 ㅋㅋ 교통 및 서비스 좋고 당시에 조식당 운영을 하지 않아 조식은 먹어보지 못했지만 1층 레스토랑 그리츠 뷔페 맛있었습니다!
연회예약실 카라 지밴님, 그리고 글래드 직원분들 덕분에 안심하고 안전하게 결혼식을 진행할 수 있었습니다
따로 전화로 감사 인사를 드렸지만 이걸로는 부족한 마음이 들어 글을 남깁니다",2021-01-01
41,H_____H,50,"프론트데스크직원분들도 너무 친절하시고 객실도 깔끔해서 좋았습니다 ❛˓◞˂̵❤ 다음번에도 여의도 올때 꼭 글래드 호텔에 투숙할꺼에요!!
Tip 칫솔치약은 유료상품이니 구비하시는게 좋아요!",2021-02-01
42,정오,50,"글래드 호텔에서 결혼 후 1년만에 연락이 왔습니다. 결혼기념일 이라 식사 쿠폰이 나왔다고~~
코로나때문에 기념일에 가지못하고 이번에 다녀왔습니다!!
직원분들 매니져님들께서 항상 웃으며 대해주셔서 감사합니다!
음식 굿!!
서비스 굿!!
청결도 굿!!
아이 돌잔치는..코로나 때문에 못하게 되었네요ㅠㅠ 다음번에 기회가 된다면 부모님모시고 갈께요~
힘든시기 화이팅 입니다!!",2021-02-01
43,Sunnt,10,"전체적 안내인원 없음. 친구 뒷모습 찍으려다 문닫을 거니 나가라며 발 찧을뻔.
정말 위협적인 응대.
안내 없이, 이것도 모르냐는 듯 위아래를 훑어보며, 머리를 들이밀며 안내함.
결혼했다가 친구인연끊을뻔.
결혼 여기서 하면 안되요~",2021-01-01
44,yang seong hwa,30,"깨끗하고 좋습니다~~
자주 이용할께요
여의도 올때마다 오시기에 딱 좋은 곳으로
추천하고 싶습니다
공원도가깝고 먹을곳도많구요",2021-02-01
45,박노식,50,"코로나때문에 이용에 걱정이 많았는데 방역수칙이 잘 지켜지고있어서 안심하고 쉬다갑니다
객실도 깔끔하고 쾌적해서 좋았지만 무엇보다 친절하게 안내해주신 제스 너무 고맙습니다

직원분들 건강조심하시고 힘내세요~",2021-02-01
46,John Lee,50,"객실은 코너디럭스로 예약했고, 급하게 1박 예약하고 투숙했는데도 아주 컨디션 좋은 객실로 투숙하게 되었습니다. 체크인 도와주신 제스님, 친절한 안내 감사드리며 불편한게 없는지 하나하나씩 확인도 해주시고 덕분에 불편함 없이 투숙했습니다. 감사합니다. 다음에 또 오도록 할게요~ 수고하세요!",2021-01-01
47,Hns,50,"여의도 근처 웨딩홀 투어왔다가 가성비 좋은 글래드 여의도에 1박 투숙했어요. 국회의사당역 바로 앞에 위치해 교통편리하고 근처 노브랜드나 편의점도 있었구요. 무엇보다 침구류가 나무 편안했어요~~~ 코로나 때문인지 조식은 잠시 중단되었다고 하더라구요
잘 머무르다가 갑니다 :)",2021-01-01
48,hwkim,50,"2박 이용 후 10일 퇴실했습니다.
소문대로 침구류가 매우 편해서 있는 동안 너무 편하게 잘 쉬다 갑니다.
근데 주말에도 뒷 건물 공사 때문에 너무 놀랬어요 건물 무너지는 소리인줄 알고 창밖을 보니 아침부터 공사를 하고있더라구요

체크아웃후 짐 맡기러 프런트를 갔는데 소음때문에 컴플레인 엄청 하시더라구요 보상이니 서비스가 엉망이라는 얘기를 대놓고 하시는데 솔직히 직원들 잘못은 아니지 않나요?
보는 제가 안쓰럽더라구요. 매니저님처럼 보이는 키큰 여성분 너무 고생하시는거 같아요..
연장 도와주셨던 직원분이셨는데 너무 친절하시고 친근한 말투로 응대해주셔서 너무 기억에 남았던 직원분이셨는데
되러 제가 뭐라고 해주고 싶을정도로 아직까지 마음이 쓰이네요
대신 고생했다고 위로해드리고 싶네요
여러모로 좋은 기억만 있다가 갑니다
코로나로 힘드실텐데 조금만 더 힘내시고 또 방문할게요!",2021-01-01
49,Jacob Kim,50,"침구류가 아주 편하고 은은한 조명의 분위기가 아주 좋아요!
호텔근처에 노브랜드가 있어 아주 편해요~!!
프론트데스크 직원분들의 친절함에 체크인부터 좋았습니더!",2021-01-01
50,야호유,50,침대가 정말 편안해서 눕자마자 3초만에 잠들었어요~~ 그리고 컵 커피포트 등 부족한 거 하나도 엄ㅅ었고 간단히 식사할 수 있는 테이블도 따로 마련되어 있어 정말 편리했음 깨끗해요,2021-01-01
51,Hyojin P,40,"깨끗하고 깔끔해서 좋습니다.
역에서 가까워서 좋아 편리했습니다.
근처에 노브랜드마켓도 있어서 편리하게 이용했으며 전체적으로 모던하고 깔끔합니다.",2020-08-01
52,vivi,50,확실히 글래드는 어디든 깨끗하고 좋아요 쉬기 위해 잡는 호텔로는 최고라서ㅋㅋ 저렴하게 여의도 잘 이용했어요 주말에는 강남보다 여의도가 사람이 없어서 좋아요,2020-08-01
53,최현민,50,"늦은밤 이사를 하고 심신이 지친 상태로 아기랑 호텔에 체크인했어요.

늦은 시간이라 침대 가드 설치가 안돼 걱정했는데, 프론트에서 친절하신 매니저님이 키즈룸으로 업글 도와주셨어요.

키즈룸에는 커다란 자동차 모양의 토들러침대인 띠띠베드가 있는데, 아기가 띠띠베드를 보는 순간 빠방이 침대라고 너무 좋아하면서 안 내려오더라구요 ㅎㅎ

편한지 그날밤 한번도 안깨고 푹 자는 기적이ㅠㅠ 방도 넓어서 애기 재우고 한쪽에서 맥주 한잔씩 했어요.

이사 하느라 정말 피곤했는데 푹신한 침구에 푹 자고 컨디션 잘 회복했어요.

객실 컨디션도 좋고 깨끗하고 널찍하고 만족스러워서 다음에도 또 이용하고 싶습니다.

아기 있으시면 글래드 호텔 키즈룸 강추합니다!",2020-08-01
54,MINSOO KANG,50,일찍 도착하게되어서 짐을 맡겨놓고 가야하나 했는데 무료로 얼리체크인을 해주셔서 편하게 이용할수 있었습니다. 객실도 깔끔하고 무엇보다 침대가 너무 편안해서 좋았습니다. Grace님 좋은 서비스 감사합니다!,2020-08-01
55,Yerin lim,50,"깔끔하고 전체적으로 편하게 쉬다 왔어요!
감사합니다 🥰 서비스로 룸 또한 업그레이드 돼서 정말 좋았어요
다음번에도 또 올게요!",2020-08-01
56,김연수,50,"침대도 푹신푹신하고 암막커튼 쳐놓으니까 잠이 너무 잘와서 좋았습니당
프런트 직원분들도 친절하고 저녁 뷔페 같이있는 패키지로 예약했는데 양고기 맛있었어용",2020-08-01
57,Hyun mi,50,"국회의사당역 4번 출구 바로 앞이라 위치도 좋고 직원분도 친절하고 좋아요~ 룸도 깔끔하고 주변에 편의점, 식당도 많아서 추천합니다",2020-08-01
58,Soyoung Lee,50,친절한 서비스^^얼리 체크인인데도 친절하게 해 주셨고 방 설명도 명쾌하게 해주셨습니다.재방문 의사 있습니다 많이 오세용,2020-08-01
59,gnjgn,10,"이전에 글래드 하우스, 디럭스룸만 묵어서 몰랐는데 스탠다드 여서 그런가요?? 서비스라곤 전무한 수준이네요.
바디로션은 스탠다드룸이라 그런지 구비되어있지도 않고요.
풋타올이 없다니 이전엔 썼던거같은데..다른지점인지는 모르겠지만 풋타올 없다는 호텔은 처음봅니다.
코로나로 인원감축한건 알겠는데 수건등 모든시간대에 프론트로 와서 가져가라는건 정말 충격이었습니다. 그렇다고 가격을 그렇게 깎은거같지도 않은데말이죠.그리고 방음이 전혀안되네요 잠을 잘수가없었습니다. 외부 차소리 시위소리 등은 물론이고 다른방에서 나는 문여는소리 물트는소리 물내리는소리까지 다들리고 쿵쿵거리는소리가 너무나서 자는동안 계속 설쳤네요. 외부소음은 티비를 틀어논줄알았습니다. 방은 너무 건조해서 물을 뿌리고 수건을 걸어놓고 잤는데 다음날 일어나보니 다 말라있더군요. 코로나끝나기전까지는 아마 다시는 안갈거같네요. 끝나고나서도 안갈것같긴하지만 말입니다.호텔 이용하면서 이렇게 불만족한적은 처음입니다.",2020-07-01
60,김주현,50,"따릉이도 가깝고 호캉스하기 너무 좋아요. 직원분도 친절하고 방컨디션도 좋고, 흠잡을때가 없어요~~ 호캉스로 정말 추천드립니다 !!",2020-04-01
61,liolybllod,50,서비스도 좋고 만족합니다~ㅎㅎ 방 컨디션도 좋고 위치도 국회의사당역과 인접해서 찾아오기도 쉬웠어요^^ 추천합니다.ㅎㅎ,2020-04-01
62,kimsh,50,"글래드 여의도 두번째 방문입니다
모던한 디자인이라 방도 예쁘고 무엇보다
깨끗해서 좋았습니다 글래드 침구 유명해서 기대했는데
역시 좋더라구요 꿀잠옵니다
친절히 안내해주신 Dannie님도 감사합니다",2020-03-01
63,Won,50,침대와 침구류가 너무 좋다고 해서 방문해봤는데 정말 너므 좋았네요. 직원분들도 친절하시고 뭐 아쉬운게 없었어요. 또 재방문 하고싶은 의사 100%입니다!~~ ariel 매니저님 잘 챙겨주셔서 너무 감사해요~,2020-03-01
64,ycoih,50,"처음이용하는데, 직원분도 너무 친절하고 좋습니다:)
방도 넓고 컨디션도 좋아서 잘 쉬자 갑니다~
조식도 가격대비 매우 만족스럽습니다:)

susan💜",2020-03-01
65,한빈 김,50,여자친구랑 기념일로 왔는데 Ariel매니저님이 탁트인 방으로 업그레이드에 친절한 설명까지 해주셔서 너무 만족하고 갑니다~ 감사합니다!,2020-03-01
66,Hid,50,"호텔 가성비 최고입니다ㅎㅎ
조식이 맛있길 바래봅니다ㅎㅎ
매니저 susan님도 엄청 친절하시구요^^
다음에 무조건 또 이용할께용!!",2020-03-01
67,JWS,50,"역 앞에 있어 위치도 좋고 방도 깔끔합니다. 프론트 직원분들도 친절합니다. 하이디란 직원분이 투숙 안내를 해드렸는데, 설명도 잘해주시고 친절하셨습니다. 다음에 또 묵고 싶습니다.",2020-03-01
68,SUNYEOHANA,50,"여의도 오게 되면 꼭 이용하는 호텔입니다.
특가에 혹해서 다른 호텔들 이용 해본적 있는데
괜히 그랬나 할 정도로 글래드만큼 편하고 고급스러운 곳이 드뭅니다.리셉션에 Ariel 직원분도 너무 친절하고 유쾌하게 응대해 주셔서 기분까지 좋아졌습니다.
청결,로케이션,서비스,룸 컨디션까지 어느 하나 빠짐없이
나이스한 곳입니다",2020-03-01
69,ddonggak,50,글래드 공덕 이용한 후에 만족했는데 여의도도 좋다는 이야기를 듣고 근처에 일이 있어 숙박했습니다. 창밖으로 보이는 모습에 개방감도 느꼈고 업그레이드 해주신 넓은 방에서 편안하게 쉴 수 있어서 좋았습니다. 특히 침대랑 침구가 좋더라구요! 주변에 상권이 있으니 일&식사 모두 가능했구요. GLAD MAN 하이디 님 감사드려요,2020-03-01
70,Millhill,50,글래드호텔을 이용할때마다 느끼는점은 객실은 깨끗하고 위치도 좋은점이 이 호텔을 자주이용하는 이유이다.이번 여의도점은 친절한 Dannie씨 덕분에 더 기분 좋은여행이 될것같은 예감이들었다.,2020-03-01
71,Hyunmin,50,"직원분들이 너무 친절하셔서 기분 좋았고
룸 컨디션도 아주 좋아요!
특히 침대가 너무 편해서 푸욱 잤네요.
재방문 할거같아요",2020-03-01
72,Kwak,50,"침구가 진짜 대애박 좋아여 침대에 스며들었어요
하나남은 방이라 아가방 주셨는데 재밌었어요
업그레이드 감사해요 GRAD MAN 헤일",2020-03-01
73,Resort20198660101,50,"직원분들도 엄청 친절하시고, 요구한 것들 다 들어주셨어용(특히 글래드 맨 헤일님 최고!)룸 컨디션도 깨끗해요
뷔페도 맛있고 접근성도 좋아요!! 다음에 또 이용할게요:)",2020-03-01
74,sovere1gn,50,"코로나 여파로 인한 타지역 여행이 어려운가운데
조금이나마 글래드에서의 호캉스로 대신할 수 있었습니다.
감사합니다.

추천 GLAD MAN : 헤일",2020-03-01
75,강명주,50,"글래드중 제일 좋아서 여의도를 많이오는데
체크인 할때 업그레이드 해주셔서
더욱 편안하게 쉴수있었습니다, 친절한 응대 감사드리고
침구가 정말 좋았습니다. 또올게요~~!",2020-03-01
76,Jei,50,종종 방문하는 곳입니다 깔끔하고 좋아요 지하철역 바로앞에 있어서 접근성도 좋고 주변에 편의점 음식점도 많이 있습니다,2020-03-01
77,jaeeun w,50,체크인도 친절하게 도와주시고 침구도 깨끗하고 조식도 맛있었어요 역에서 가까워서 접근성도 좋았습니다. 다음에 기회가 된다면 또 이용하겠습니다,2020-03-01
78,danbi12,40,체크인 전부터 전화로 문의사항에 대해 확인도 잘 해주시고 체크인 할 때도 헤일님께서 안내사항에 대해서도 설명을 잘해주셔서 불편함 없이 이용할 수 있었습니다 ! 다만 와이파이가 잘 되지 않아서 조금 불편했습니다,2020-03-01
79,Huuuugi,40,"일단 침구가 너무 좋아요..글래드 침구 최고
그리고 프론트데스크 ariel 직원분 너무 친절하시고,
요청에 잘 대응해주셔서 감사했습니다!!!",2020-03-01
80,sunghyun Hwang,50,전체적으로 만족스럽습니다. 객실도 깨끗하고 방도 넓고 화장실도 만족스러웠어요 다만 개인적으로 뷰가 만족스럽지 않았습니다,2020-03-01
81,최종수,50,아들과 함께 호강스하려고 비교적 저렴한 글래드 여의도에 1박 합니다. 시설도 깔끔하고 지하철역 바로 앞앞에 있어 교통도 편하네요. 주변에 공원과 쇼핑몰이 있어 만족스럽습니다. 직원들도 친절하고 프런트에 헤일 직원분이 반갑게 응대해줘 더 편하게 쉴수있었습니다.,2020-03-01
82,Soohan.kim,50,"여자친구가 제 생일기념으로 예약을 했어요
프론트 ariel분이 도와주셨는데 너무 친절하시고 좋았어요
방 내부도 깔끔하고 침구가 편해서 잘 쉬고 갈게요.",2020-03-01
83,Jinnie L,50,Ariel분이 체크인 도와주셨는데 친절하게 응대해주시고. 방에 수건 구비도 잘 되어있고 깔끔하고 좋았어요. 국회의사당역 바로 앞에 있어서 교통도 좋구요.,2020-03-01
84,NamHoon,50,Susan 의 친절한 응대에 감사합니다. 잘 투숙하고 가겠습니다. 덕분에 잘 지내고 갑니다. 특히 안전사항에 대해 잘 알려주셔서 더욱더 편안하게 있을 수 있었습니다.,2020-03-01
85,Travel40730925807,50,"글래드 호텔들 중 여의도가 가장 꺠끗하다고 듣긴 했습니다. 물론 어메니티 좋고 분위기도 좋아 매우 깔끔한 호텔들 중 하나라는 생각이 듭니다, 지금 코로나 때문에 집밖을 많이 돌아다닐 수 없는 상황이지만 현재처럼 호텔 운영을 해주신다면 많은 고객분들이 좋아하 실 거라고 생각이 듭니다. 감사합니다.",2020-03-01
86,LJH,50,오랜만에 한강데이트를 계획하게 되어서 숙소를 알아보던중 호텔글래드를 예약하게 되서 즐거운 시간을 보낼 수 있었습니다. 특히 프론트 직원들 중 “미나”라는 직원분이 친절하셔서 체크인 할 때 기분좋게 들어올 수 있었습니다. 다음에 여의도 쪽을 방문하게 된다면 재방문 또는 주변사람들에게 추천을 해줄 것 같아요~!!,2020-03-01
87,Hrjang,50,"혼자 편하게 있고싶을때 종종 찾는 호텔.
방음도 잘 되는 편이고 조용합니다.
오늘도 꿀잠 자고 갑니당.
프론트에 계신 Susan 님 매우 친절 ☆☆☆☆☆",2020-03-01
88,Hannah,50,"급하게 잡아서 큰 기대 없이 왔는데, 깔끔하고 좋네요. 방이 많아서 업그레이드도 해줘서 뷰도 좋은 방으로 자고 가요. 직원들도 친절하셔서 좋았습니다.",2020-03-01
