,nickname,score,review,stay_date
17,Kyung,40,멀리가기엔 번거로워서 서울에 있는 가까운 호텔이라 선택하고 방문했는데 체크인할때부터 직원분들 젠틀하고 친절해서 기분 좋았습니다~ 룸 컨디션도 깨끗해서 맘에 들었고 지하에서 아크앤북에서 책도 읽고 구경하며 지루할 틈 없이 편하게 즐기다 왔습니다~,2021년 5월
18,Jihye Kim,50,생일맞이 휴식 겸 호캉스를 계획하고 방문했어요~ 체크인 부터 여행?의 시작이라고 생각하는데 정말 하나 부터 열 까지 친절하고 꼼꼼했던 프론트 직원분 덕에 지난번 방문에 이어 더더 좋은 이미지로 남겨졌네요! '세라'님 너무나 감사합니다:)  smt 차이나룸 직원분들의 서비스도 너무나 만족스러웠고 수영장과 사우나 등 시설등 깔끔하게 유지되어 이 시국에도 믿고 편하게 이용할 수 있었어요!  빨리 루프탑 수영장이 오픈했으면 좋겠네요 ㅎㅎ 즐겁고 편안하게 1박 2일 보내고 갑니다:-),2021년 5월
19,Travel family,50,"예약전 호텔에 문의전화 할때 도착해서 체크인 할때 수영장에서 등 그 모든순간이 만족이었어요  직원분들 정말 친절하셨구요 로라님이 룸 바꿔주셨는데 아이동반 3명 정말 딱이었어요 로라님~ 이 후기 보실까요? 감사했습니다  방이 작다는 후기가 있던데 침대가 정말 커서 좋았고 저희는 불편없이 지내다왔습니다 기대했던 수영장~ 멋지고 깨끗해요 수영모 무료로 대여해주셨고 직원분들이 계속 관리하세요 샤워룸에 클렌징로션.화장솜.면봉 스킨.로션.바디로션.스프레이.젤 드라이기.선풍기 다아~~있습니다. 개별 치약.충분한 수건. 사우나안에 샴푸,린스,바디젤도 있어요  아이 때문에 수영장 있는 호텔 늘 가는데 이제 멀리갈것없이 정박해야겠어요 몬드리안 호텔 강추입니다~^^♡",2021년 4월
20,류 リ,50,"직원들도 다 친절하고 룸도 넘 좋고 밥도 맛있었어요. 수영장에서 배영할때나 잠영할때 노래가 쿵쿵 나오는게 수영할맛났어요. 코로나로 인해서 사우나도 2명제한인데 불편하지 않게 잘 이용했고, 룸 업그레이드 해주셨는데 다음에는 아파트뷰도 보고 싶어요 ! 높으니까 전망이 좋았어요. 지하1층에 식당들이랑 옷가게 구경할것들도 많아서 시간떼우기도 좋았고 전반적으로 만족했습니다. 재방문 의사 있어용!",2021년 4월
21,yejin,50,"안녕하세요 오늘 1531호에 투숙한 사람입니다 ㅠㅠ 체크인 할때부터 룸서비스 문의까지 너무나도 친절히 말씀해주셔서 감사했는데 고가의 카드지갑까지 찾아주시고 빠르게 기억하신후 연락주셔서 ㅠㅠ 진짜 너무 감사하고 감동 받았습니다 ,, 블로그랑 인스타에도 꼭 몬드리안의 친절함과 서비스에 대한 후기 좋게 남길게요 컨시어지 Chan님와 프론트 Sera님 두분 정말 개인적으로 보상하고 싶을만큼 감사해요 !!!!",2021년 4월
22,jkshin5103,50,"수영장도 깨끗하게 관리되어 좋았고, 직원분들이 친절해서좋았습니다. 4월8일이라 그랬는지.. 밤에는 추워서 바에갔을때 밖에서 마시기에는 힘들었는데.. 점점 날씨가 좋아지면 밖에도 좋을듯합니다. 나중에서야 호텔에 중식당이 있는지는 알게되서 좀 아쉬웠습니다. ^^ 그냥 홀인줄알았음.. 다음에 이용해보면 될듯하며.. 전반적으로 즐겁게 시간을 보내서 좋았습니다~",2021년 4월
23,Gayoung L,20,"전화예약만 가능해서 전화예약하고 갔어요, 마치 전화예약안하고 당일에 오면 안될거처럼하고 만석이라고 하셨는데...텅텅 비어있어서 (4시간동안 있었는데) 놀랐구요, 그냥 오신분들도 이용하시더라구여?ㅋㅋㅋㅋㅋ그리고 우선 반갑게 맞이해주는 느낌 전혀 1도없었구요 다들 약간...그냥 기운이 없어보이고 불친절까진 아닌데 저조차도 같이 기운이 빠지는 느낌이랄까요.....이뻐서 먹긴먹었지만 서비스만족은 0입니당",2021년 4월
24,Mark Park,50,너무 감사합니다. 매년 생일은 여기서 보낼 수 밖에 없겠습니다. 케잌도 넘 감사하고 창문에 예쁜 메시지도 너무너무 감동이에요~^^,2021년 4월
25,Minkeon Kim,50,"가족분들과의 투숙이라 여러가지 신경쓰이는 부분이 많았는데 체크인을 도와주신 조형준님 덕분에 걱정도 덜고 일행분들도 매우 만족했습니다. 너무 감사드립니다! 멋진 미소 늘 간직 하셨으면 좋겠습니다:)  찍는 사진마다 다 잘나온다며 연신 셔터를 눌러대는 일행들을 보며 몬드리안 선택을 잘 했다고 생각했습니다.  다른 아코르 호텔과 차별성이 확실하였고, 아코르에 합류한지 얼마나 된지는 모르겠으나 전통적인 아코르호텔인 노보텔, 풀만보다 ALL 멤버쉽에 대한 인식이 훨씬 뛰어나서 이 부분 또한 감동의 포인트 였습니다. 다시 방문하기 위해 달력을 뒤적이고 있네요^^",2021년 4월
26,yooo,50,들어올때 너무 감각적이고 예뻐서 놀랬는데 직원분들 너무 친절하시더라구요..ㅠㅠㅠ 조용하기만한 호텔이아니라 활력있고 친근해서 더더 만족스러웠습니다 💙 리셉션의 송세라직원님 정말 감사합니다☺️☺️☺️,2021년 4월
27,Jeongseok Lee,50,여자친구랑 호캉스왔는데 체크인부터 체크아웃까지 진짜 친절하게 서비스 해주시고 클레오 레스토랑에서도 저녁먹었는데 너무 친절하게 서비스해주시고 진짜 행복한 하루를 보내다 갑니다. 송세라 메니저님?(직함은 모르겠지만) 너무 친절하고 상세히 안내해주셔서 고맙습니다. 나중에 또 올게요,2021년 4월
28,은지 이,50,첫방문인데 호텔 스테이의 중요한 부분인 체크인부터 넘 좋았어요 ㅎㅎ 프론트 직원분 (송세라님) 정말 친절하게 아코르 티어 언급도 해주시고 설명도 꼼꼼히 잘 해주셨어요! 생일이라고 룸업글도 해주시고 축하한다고 말씀도 해주시고 객실에 준비된 쿠키랑 레터도 넘 감동이네요~ 담에 꼭 또 방문해야겠어요 !!!,2021년 4월
29,Kang,50,오늘 지인들이랑 방문했는데 로비 분위기도 좋고 애프너눈티세트도 마음에 들어요. 직원분들의 응대도 친절하시고 만족합니다. 여성여성한 분위기 원하시면 오세용!,2021년 4월
30,Lisa,50,친구들이랑 와서 사진도 많이 찍구 넘 좋아요!! 디저트도 넘넘 맛있어요!! 다음에 또 오고 싶어요!! 이태원에서 친구들 만나고 싶으면 여기 강추합니당!!,2021년 4월
31,Nahyun Kim,50,며칠전에 몬드리안에서 또 한번 호캉스를 했습니다! 두번째 방문이고 이번에는 1717호 객실에 머물렀는데 역시나 편하고 직원들은 항상 너무 친절합니다! 그리고 1층 아톤브루어리도 갔다왔는데 너무나 맛있었습니다! 이태원가게 된다면 또 들리고 싶어요!,2021년 3월
32,ywl2021,50,빈티지함과 젊은 느낌의 신선함을 잘 살린거 같아요 곳곳에 전시되어 있는 미술 작품과 인테리어를 통해 차별점을 잘 준듯한 느낌입니다. 객실 내부는 크진 않았지만 그렇다고 답답하진 않았어요. 다음번에 기회가 된다면 실외 수영장도 이용해보고 싶습니다.,2021년 3월
33,Carrie,50,눈도 즐겁고 맛도 있는 애프터눈티였습니다. 비오는 날 예쁜 티팟에 나오는 따뜻한 티도 만족스러웠고 디저트도 달고 담백한 종류가 섞여있어 쉽게 물리지 않아 추천합니다.,2021년 3월
34,트라움탁,50,도심 한가운데 위치함에도 여유를 느낄 수 있어서 좋았습니다. 직원분들도 굉장히 친절하셔서 머무는 내내 기분 좋았어요.  집 근처이기도 하고 자주 오고 싶습니다.,2021년 3월
35,LH,50,"이태원 역에서는 거리가 있으나, 한적한 곳에 위치하여 쉬기 좋았고, 호텔 내부에 즐길거리가 다양하여, 외부에 나가지 않아서 좋았어요. 레스토랑도 중식 일식 이태리식 유럽식 등의 선택 폭이 많았어요. 직원들도 모두 친절하고 젊고 경쾌하네요.",2021년 1월
36,영관 김,50,5번째 숙박인듯합니다. 편안하고 아름다운 미소를 담은 체크인(Sera)과 호텔내 퍼실리티 스테프의 친절함에 만족스러운 스테이입니다~ 감사합니다~!^^,2021년 3월
37,YJ,50,"가족 호캉스하기 좋은 호텔! 오랫만에 가족과 즐거운 시간을 보냈습니다. 직원 모두 친절하시고, 부대시설도 깔끔하고 힙합니다. 수영장도 넓고 최신식 시설로 갖춰져 있었습니다. 다음에 또 방문하겠습니다!!!",2021년 2월
38,Minji,50,"로비도 너무 예쁘고, 룸도 깨끗하고 쾌적하니 기분 좋게 하룻밤 보냈어요 직원분들도 친절하시고 조식도 엄청 맛있었습니다 여름에는 야외풀장도 개장한다고 해서 여름에도 또 방문할 계획이에요!",2021년 3월
39,present,50,"이전부터가보고싶었으나 좋은기회가되어방문했습니다 저녁 늦게체크인해서 피곤했었는데 빠른 응대해주시고 객실타입관련하여서 상세하게설명해주시고 제안해주셨습니다. 룸컨디션, 조식등등 전반적으로 너무 좋았습니다🥰 체크인 도와주신 송세라직원님 감사합니다",2021년 3월
40,S.S. LEE,40,캐피탈호텔을 리모델링 한거라 객실의 크기는 작다. 거의 이비스 수준. 하지만 전체적으로 지중해풍의 아기자기한 분위기가 예쁨. 식당가가 잘되어있고 핫한 클레오와 더불어 추천함.,2021년 3월
41,이승재,50,호텔 들어가자마자 인테리어보고 입을다물지못했습니다! ( 개인적으로 해외여행온듯한 느낌을받았습니다 ) 직원분들 너무 친절하시고 방도 너무 깔끔하고 특히나 17층에서 묵었는데 서울시내뷰가 말도못합니다..!! 수영장도 깔끔하고 제가 갔을따는 사람도 많이없어서 좋았습니다! 샤워시설 스파 헬스장 모두 다 지은지 얼마 안됀 호텔이라그런지 깔끔하고 멋스러웠습니다! 기회가된다면 재방문 무조건 할것같습니다! 몬드리안 강추입니다! ^^,2021년 2월
42,임경록,50,구정을 맞어 거리두기기준을 만족한채(4인가족)  그 힙하다는 몬드리안을 방문했네요  도착후 주차(지하4층까지 있고 넓네요)후에  바로 1층에서 한바퀴둘러봅니다  와이프와 애들 모두 그 웅장함과 트렌디함에 눈을 못때네요  친절한 2층 리셉션의 인도후 바로 입실....  방은 침대 두개로하였습니다 넓지는않지만 4인가족 충분히 누울수있네요^^  랍스터 바에서 점심후에 바로 수영장과 트레이닝룸 방문  수영장 물에서 노래 나옵니다^^ 깜놀  저녁에는 안톤(최현석셰프 수제맥주집)도 들르고  루프탑도 들려서 분위기 느껴봤네요  전체적인 느낌을 적어보자면  1) 친절한 직원들의 대응  2) 20-30대를 겨냥한 힙하고 트렌디한 환경  3) 편하고 놀만한 수영장 트레이닝룸(운동 기구 지립니다)  4) 분위기 끝장나는 바들  5) 커플 및 가족 전부 어우르는 멋진곳이네요  또 가고싶네요  이번에는 야외 수영장 오픈때 가보려합니다,2021년 2월
43,WooHyun,50,이태원의중심 센터 깔끔 이태원의중심 센터 깔끔 이태원의중심 센터 깔끔 이태원의중심 센터 깔끔 이태원의중심 센터 깔끔,2021년 2월
44,김나형,50,휴일에 친구와 서울에서 가까운 호텔로 예약했습니다 처음오는데 들어오자마자 호텔 전체에 나는향이 기분이 좋았습니다 에프터눈티도 예약했었는데 창가자리로 바로 안내해주셔서 편하게 즐겼습니다 호텔안 그림과 디자인들이 여행온 기분이 들게해주네요 ㅎㅎ,2021년 2월
45,junyoungj636,50,"인테리어가 너무 이국적이고 시설 모두 최고로 만족스러웠어요. 스태프분들도 친절하시고 특히 프론트 송세라님, 찬님께서 궁금증이나 애로사항 빠르게 잘 해결해주셔서 큰 도움 됐어요. 넘 좋은 시간이어서 룸도 일부러 업글해서 스위트로 즐겼어요~~  수영장은 오후8시부터 노키즈존으로 운영하다보니 조명이랑 분위기가 넘 좋았어요. 지하에 편의점 및 식당가도 이용하기 편리했구요. 다른 방문객분들도 좋은 시간 보내시길 바랍니다. 사진 넘 대충 찍어 ㅈㅅㅇ...ㅋㅋ",2021년 2월
46,Rachel,50,트렌디한 디자인의 객실에 할리우드 베드까지 있어서 다른 호텔에서는 느껴보지 못한 색다른 경험의 투숙이었어요. 특히나 방문객의 이름을 미리 캐치하여 객실 셋팅에 미리 신경써주신 프론트의 Luna 직원의 서비스에 감동 받았어요. 직원들의 친절함 덕분에 더욱 좋은 추억을 남기고 갑니다. 요청 사항을 빠르고 친절하게 전달해주신 관련 부서 직원들의 친절함도 잊지 않겠습니다. 다른 계절에도 또 한번 찾아오고 싶은 호텔입니다. ❤️❤️,2021년 2월
47,shy,50,"친구 브라이덜샤워 겸 방문하였습니다. 리모델링한 호텔이라고 하여 기대했는데 방은 좁았지만 좁은 방을 잘 활용한 인테리어가 만족스러웠고, 세명이 지내기에도 충분하였습니다. 또, 김지혜 호텔리어님께서 브라이덜샤워라고 하니 더욱 신경써주셔서 친구들과 즐겁게 하루를 보낼 수 있었습니다. 프로페셔널한 김지혜매니저님 감사드립니다:) 할리우드 베드가 인상적이었어요. 다음에 또 방문할게요.",2021년 2월
48,Soyoung,50,친구들과 조촐한 파티로 다녀왓는데 김지혜(제시카) 담당님 정말 짱이예요 문 열자마자 창문에 환영문구도 기분이 좋앗는데 이것저것 어메니티 요청때마다 다 친잘히 응대해주시고 침구도 너무 편합니다!! 덕분에 아주 기분좋게 꿀잠자고 왓어요 주변에 배달시켜 먹을곳도 많고 객실 내부도 은근 넓어요 침대도 엄~~~ 청 커요! 다음에 남자친구랑 또가려구요,2021년 2월
49,미란 최,50,"호텔의 첫인상은 트렌디하고 예쁜 인테리어가 인상적이었다 객실뿐 아니라 레스토랑 로비 전체적으로 트렌디한 감성과 아름다운 인테리어 덕분에 기분이 마냥 좋아졌다 1층의 웨딩데코는 싱그러운 느낌으로 힐링자체였고 로비바의 LED 화면과 형광 에스컬레이터 또한 굿 사진 스팟이었다 객실팀 줄리 과장님과 리나 대리님 그리고 끌레오 레스토랑 서버분들도 친절한 서비스와 안내로 너무 기분 좋은 숙박이었다 여자분들이 좋아할 요소가 많고 이쁜사진을 많이 담고싶다면 이곳을 강추한다 프로포즈, 커플기념일, 젊은감성을 느끼고 싶다면 몬드리안 호텔을 추천합니다",2021년 2월
50,Happyg,50,작년에 오픈했을때 가보고 싶었는데 실재로 와보니까 너무너무 예쁜 호텔이었습니다🍵☕️😍 이태원에서 내려서 호텔까지 시간이 좀 걸리지만 내부가 정말 고급져요!,2021년 2월
51,ds03046,50,호텔에 갈 당시 촬영을 하고있었기 때문에 노을을 보지는 못했지만 호텔이 너무 예뻐 눈호강하고 너무 좋았습니다. 호텔바에서 여자친구와 원플원으로 각자 두잔씩 마시고 아톤브루어리가서 식사했는데 좋더군요.,2021년 2월
52,예원 최,50,호텔 인테리어가 너무 멋있다. 사진찍기 좋아하시는 분들은 선호할만한 호텔이다. 다만 층고가 낮아서 키가 큰 분들은 다소 불편하다고 느낄지도 모르겠다.  무엇보다 직원분들이 너무 친절하다. 당연히 호텔이니깐 서비스가 좋을 수 밖에 없다고 생각하겠지만...호캉스를 즐기는 입장에서 타 호텔과 정말 많은 차이를 느꼈다. 호텔을 처음 입장할 때부터 퇴장할 때까지 마주쳤던 직원분들이 모두 정중하고 친절한 인사를 건네주셔서 고마웠다.  면허가 없다보니 가는 방법은 힘들지만 이 단점을 이겨낼만큼 멋진 곳이다.,2021년 1월
53,Yong hee,50,프로포즈 한다고 미리말씀드리니까 정말 많이 도움을 주셧어요 체크인 아웃 시간도 조정해주시고 클레오 식당 직원분들도 너무 친절하게 응대해주시고 너무 좋았습니다 시설만큼이나 직원분들도 최고였습니다 덕분에 프로포즈 잘하고 가요 ㅎㅎ 감사합니다,2021년 1월
54,ahndori11,50,"Covid19로 휴가기간 방문한 몬드리안 서울. 특유의 매력넘치는 분위기와 최고의 서비스로 좋은 기억 만들었습니다. 코로나 때문인지 front desk에 직원이 많지 않았는데 전화 및 체크인으로 정신없을 것 같은데 끝까지 차분하고 친절하게 응대해 주셔서 감사합니다. Bar 및 다양한 시설을 즐기러 재방문 하겠습니다. 서비스, 객실 모두 추천합니다",2021년 1월
55,chcro02,50,"친구와 함께 방문한 cleo. 여러 레스토랑 중에 어디로 갈까 고민하다 왔는데 최고의 분위기, 맛, 서비스에 감동했습니다. 코로나로 숙박을 못하는게 너무 아쉬워요. 특히 어려움이 많이 시기에 세세하게 마음써주신 Joyce님 감사합니다. 우울한 요즘 모처럼 기분좋은 시간 보내고 돌아갑니다. 재방문 의사 100% 입니다.",2021년 1월
56,Jiin L,50,새 호텔인 민큼 깨끗하고 사진찍기 예쁘고 전반적으로 만족스러웠습니다. 세면대가 좁아서 물품놓고 비누 집고놓기가 어려웠지만 가격 대비 호캉스 느낌 잘 냈습니다.,2021년 1월
57,Dongyeong Kim,50,룸 업그레이드도 해주시고 투숙객이 원하는것을 최대한 해주시려고 하셨어요. 침구도 너무 편안하고 객실도 깨끗했습니다. 리셉션에서 너무 기분좋게 응대 해주셨던 로라님 덕분에 기분좋은 하루를 보냈습니다. 감사합니다.,2021년 1월
58,Rhea Kim,50,수영장때문에 고심하다가 몬드리안 호텔 이태원으로 결정했어요^^ 가자마자 로비에서부터 카메라 필터 필요없이 갖다대기만하면 그림이네요ㅋㅋ 너무예뻐서 사진찍고놀아도 시간이금방가요 건물안에 편의시설모두 포함되어있어서 너무 편하게 지내다가 갑니다^^ 직원분들 모두 정말 친절하세요^^ No가 없는 호텔입니다ㅋ,2021년 1월
